sentence,Response
i cooked a delicious meal that i hadn't tried previously, thinking it would be too complicated for my abilities. .,Failed after multiple timeout attempts
woke up this morning to a beautiful breakfast my wife made me.,Failed after multiple timeout attempts
i was extremely happy to be able to celebrate my mom's 60th birthday with her in march.,Failed after multiple timeout attempts
we had a birthday party at my apartment for my wife's birthday. .,Failed after multiple timeout attempts
i bought a new work laptop.,Failed after multiple timeout attempts
i helped give directions to someone who was lost.,Failed after multiple timeout attempts
i made a decision about something that i'd been worried about, so i don't have to worry about it.,Failed after multiple timeout attempts
my son won his event in a track meet.,Failed after multiple timeout attempts
all i ever think about is dying but i think i'm getting worse.,Failed after multiple timeout attempts
group therapy brings all of the features of the symptoms into play — and then give the facilitator a chance to help ameliorate them through interaction with other members.,Failed after multiple timeout attempts
in addittion, you shouldnt compare yourself to others, as you dont know what the others are going through.,Failed after multiple timeout attempts
there are two types of people in the world: those who choose to be happy, and those who choose to be unhappy. contrary to popular belief, happiness doesnt come from fame, fortune, other people, or material possessions. .,Failed after multiple timeout attempts
i was able to spend time with my family. .,Failed after multiple timeout attempts
i had a joking conversation with my husband.,Failed after multiple timeout attempts
getting a raise at work, it was a nice gesture that i was not expecting.,Failed after multiple timeout attempts
last week me and my girl fiend went to beach for relax.,Failed after multiple timeout attempts
he or she would be in the best position to help you.,Failed after multiple timeout attempts
my teenage daughter and i were browsing hulu and found a show about drum corps and watched it together while relaxing on the couch, and had some great conversations about it.,Failed after multiple timeout attempts
i also tried to cut myself three times in my wrist because i feel so worthless.,Failed after multiple timeout attempts
it sounds to me like we have to do this bit by bit, and the first thing to do is get you hooked up with some people that have experience in your area.,Failed after multiple timeout attempts
i bought a new bible.,Failed after multiple timeout attempts
i don't know what to do about this, my friends don't help, they hardly even listen, but every day i just feel closer to crying, and lately all of it's just making me want to die.,Failed after multiple timeout attempts
i purchased my favorite poori baji from a hotel last week, which makes me happy.,Failed after multiple timeout attempts
what makes it worse is i work with him and we act like nothing happened it is eating me up inside and i'm confused.,Failed after multiple timeout attempts
it'd be better for me to encourage her to find her own ways.,Failed after multiple timeout attempts
i graduated with my second degree after experiencing a bout of depression.,Failed after multiple timeout attempts
during a break from my therapy class, i got to talk to a really friendly guy outside my clinic, and the weather outside was great, just warm enough with a slight breeze and sunshine.,Failed after multiple timeout attempts
ate lunch with my dad and caught up with him.,Failed after multiple timeout attempts
if he is capable of engaging in friendship-type relationships, then he should be capable of other types of interpersonal relationships.,Failed after multiple timeout attempts
completed a project at work.,Failed after multiple timeout attempts
a doctor can only help you fix what you tell him about.,Failed after multiple timeout attempts
my parent is disappointed in me because i'm not successful enough. i'm a disappointment.,Failed after multiple timeout attempts
when i think of quitting, i cry, because the thought of leaving all the nice people who work there makes me sad.,Failed after multiple timeout attempts
i gave a whole meal from whataburger to a homeless man who was very grateful.,Failed after multiple timeout attempts
i had dinner with my parents.,Failed after multiple timeout attempts
the patriots won the super bowl.,Failed after multiple timeout attempts
i ate a nice breakfast consisting of sausage and eggs.,Failed after multiple timeout attempts
being able to just relax with my family during this saterday which happen to be a fairly lazy day.,Failed after multiple timeout attempts
i finally got an item i'd been wanting in a video game i play after trying for three days.,Failed after multiple timeout attempts
of course, the wife should quietly try to talk to him, say that it is necessary for further functioning in the relationship.,Failed after multiple timeout attempts
the technician looked at me with concern when i had the tests done. i'm sure there is something terribly wrong!,Failed after multiple timeout attempts
papa murphy's brought back their taco pizza.,Failed after multiple timeout attempts
i won 2 dollars in a small contest.,Failed after multiple timeout attempts
seeing buds on my dahlias made me very happy.,Failed after multiple timeout attempts
i had a good dream.,Failed after multiple timeout attempts
i had a very traumatic childhood being given up by my mum who couldn't look after me for her own mental problems which i still hate her for deep down, in and out of care all my life.,Failed after multiple timeout attempts
completed a major milestone for a project at work.,Failed after multiple timeout attempts
walk outside and feel the spring temperatures. .,Failed after multiple timeout attempts
we drove to ontario mills and went window shopping all day.,Failed after multiple timeout attempts
what about your parents? are they aware of the information that your boyfriend has shared with you? if not, then you should tell them.,Failed after multiple timeout attempts
i'd like to go back to my therapist but feel like he'd think it was dumb (because i feel like it's dumb.,Failed after multiple timeout attempts
i'm 17 and i think i might be depressed, but i'm wondering if i really have to tell someone about it because i also am extremely shy.,Failed after multiple timeout attempts
i celebrated my friend's birthday with her.,Failed after multiple timeout attempts
i was able to finish my work just in time for tommorrow's presentation.,Failed after multiple timeout attempts
and sometimes i remember events from my childhood -5 to 7 years old- and feel bad and worthless *as a kid.,Failed after multiple timeout attempts
i spent time with a girl i've had a crush on for nine years who played the guitar and sang for me before we went to the beach.,Failed after multiple timeout attempts
lately my mother is driving me crazy telling me how stupid i am, that i should get a divorce, that he is "enjoying me", that the man of the house should be the provider- not me; etc.,Failed after multiple timeout attempts
i donated a bunch of clothes.,Failed after multiple timeout attempts
finding that someone had posted online about something obscure that i've been researching. i was so surprised to find information about it. .,Failed after multiple timeout attempts
i advertised on a neighborhood website, for someone to lend me a tiller for an hour. i got a call within 30 seconds.,Failed after multiple timeout attempts
at the end of the day if they will not change their behaviour, then you document and escalate it and take it further to the employment standards of your governing body.,Failed after multiple timeout attempts
watching my son graduate from kindergarten.,Failed after multiple timeout attempts
i found out that my chihuahua petey did not need to have cataract surgery because he still has good vision in one eye.,Failed after multiple timeout attempts
it was a sunny day and my boyfriend and i went to explore several wineries in the area. .,Failed after multiple timeout attempts
well according to what my aunt said they knew eachother for only 2 months or so b4 they got married! the story started when i heard my mom sweet talking on the phone, i first panicked & when i asked her who it was she said juss a friend but i knew she was lying .,Failed after multiple timeout attempts
i've tried ways to stop my feelings for him like avoiding him, talking less with him, frankly it only made the situation worse.,Failed after multiple timeout attempts
an event that made me really happy when i was finally accepted into a nursing program after i had been applying for different programs for two years.,Failed after multiple timeout attempts
i had good food at his wedding.,Failed after multiple timeout attempts
i was given a compliment by a difficult client after finishing their work. they said some nice things briefly, and i felt really happy.,Failed after multiple timeout attempts
i received some unexpected money just when it was needed most.,Failed after multiple timeout attempts
i managed to make my bus connections seamlessly. this cut my transit time down 15 minutes, and i was able to get home to my awaited package earlier. .,Failed after multiple timeout attempts
i'm feeling so angry at my partner, so they must not care about me or our relationship.,Failed after multiple timeout attempts
i was watching a comedy show at night.,Failed after multiple timeout attempts
i successfully completed the project given by my company and the management appreciated me.,Failed after multiple timeout attempts
at times, i felt something was going on, but i didn't 'check' on it, because i didn't want to be wrong and look crazy or dumb, and i didn't want to be right and look crazy or dumb.,Failed after multiple timeout attempts
something was on sale 50% off that i wanted to buy!,Failed after multiple timeout attempts
i found out a favorite tv show is getting a movie.,Failed after multiple timeout attempts
my daughter (3 years old) out of the blue gave me a hug, thanked me for being a good mommy, and told me that she loved me. .,Failed after multiple timeout attempts
she says things aren't and never have been right with him and just needs time to figure things out but doesn't want to ruin things with us.,Failed after multiple timeout attempts
i visited blue springs in florida.,Failed after multiple timeout attempts
i was happy when my friends and i got to see a movie that i really wanted to see, guardians of the galaxy volume 2.,Failed after multiple timeout attempts
while doing another survey, i discovered a list of crowdsourcing platforms and providers, most of which i hadn't heard of before. excited to investigate them and find some new ways of earning some cash, doing some varied work and maybe gaining new skills.,Failed after multiple timeout attempts
it has been raining the past week, but the weather forecast is predicting a pretty nice weekend.,Failed after multiple timeout attempts
improvement is possible with consistent effort and dedication.,Failed after multiple timeout attempts
my supervisor talked to me about my promotion.,Failed after multiple timeout attempts
i got a new and adorable cat.,Failed after multiple timeout attempts
i kissed my lover  to  day.,Failed after multiple timeout attempts
whenever i am alone or think that no one is looking at me i would pretend to be someone else and talk to people that doesn't exists and whenever i realise that people notice me i would snap back to reality.,Failed after multiple timeout attempts
i had ice cream on a hot day. .,Failed after multiple timeout attempts
i made a new personal benchpress record.,Failed after multiple timeout attempts
i bought a new car.,Failed after multiple timeout attempts
the money i transferred to my bank account on friday is finally in my account instead of pending.,Failed after multiple timeout attempts
i received an unexpected check in the mail.,Failed after multiple timeout attempts
the day that i met my spouse.,Failed after multiple timeout attempts
whether your reaction is an overreaction or the appropriate reaction is best determined by an objective third-party.,Failed after multiple timeout attempts
while driving my car in the scorching sun, when i saw rain drops fall. it was an amazing moment, a huge sigh of relief and loads of happiness for the wonderful weather that was coming.,Failed after multiple timeout attempts
i went out to dinner tonight.,Failed after multiple timeout attempts
we went to look at cars today and found the perfect fit.,Failed after multiple timeout attempts
my coworker is blaming me for the project's failure. i'm the reason for the team's setback.,Failed after multiple timeout attempts
very big happy moment in my friends.,Failed after multiple timeout attempts
i got a surprise delivery from a close friend. it was a gourmet nut and fruit basket. .,Failed after multiple timeout attempts
and we had sex, he only wore a condom part of the time which terrified me but i was in too much shock to say anything.,Failed after multiple timeout attempts
other writers have emphasized that the only true way to positive self-esteem is to do good in the world.,Failed after multiple timeout attempts
on my 21st birthday, my boyfriend proposed to me.,Failed after multiple timeout attempts
they should have been more responsible. it's not my problem to solve.,Failed after multiple timeout attempts
i can't stand this. i want to die.,Failed after multiple timeout attempts
it made me happy to go for a run at my favorite park.,Failed after multiple timeout attempts
my husband finally did something on the "honey-do" list that i've been asking him to do for two weeks.,Failed after multiple timeout attempts
i went bowling with a group of my friends.,Failed after multiple timeout attempts
ask those who know you well what they think are directions for you to take.,Failed after multiple timeout attempts
i spent a day alone with my youngest child.,Failed after multiple timeout attempts
i am depressed, lonely (seem to have nothing in common with those my age), sad and frankly a little desperate to be writing to an online forum.,Failed after multiple timeout attempts
i got a new jewellery.,Failed after multiple timeout attempts
people are much more likely to think about how they can help you, rather than wondering why something happened.,Failed after multiple timeout attempts
refinished my bathtub today.  something i've been planning for a long time.,Failed after multiple timeout attempts
if i don't always agree with my boss's assessment of my performance, they'll think i'm not receptive to feedback.,Failed after multiple timeout attempts
she is nothing like the person she used to be, and it's devastating.,Failed after multiple timeout attempts
a few years ago every day i contemplated life without me and thought about different ways of killing myself but i talked myself out of it.,Failed after multiple timeout attempts
i saw my daughter ride a bike without training wheels for the first time.,Failed after multiple timeout attempts
i visited with my friends.,Failed after multiple timeout attempts
i made one mistake in my presentation, the whole thing was a disaster.,Failed after multiple timeout attempts
i am elected women's missionary council president in my church. .,Failed after multiple timeout attempts
it's important to remember that making mistakes is part of the learning process.,Failed after multiple timeout attempts
but i've told a few friends to fuck off or that i hate them, which i don't! i'm also sad so often of the time and i feel like nobody wants me around and that i'm worthless.,Failed after multiple timeout attempts
my daughter learned 3 new words! she doesnt talk much so that is a huge deal for her!,Failed after multiple timeout attempts
big happy moment.,Failed after multiple timeout attempts
one of my students wrote a beautiful haiku poem.,Failed after multiple timeout attempts
i got into a new job.,Failed after multiple timeout attempts
only you can search your heart and mind and decide what is best for both of you.,Failed after multiple timeout attempts
spending time with my friends over the weekend made me happy the past month.,Failed after multiple timeout attempts
i took a long walk with my kids.,Failed after multiple timeout attempts
i got a delivery i was excited for a day early.,Failed after multiple timeout attempts
i was very happy when i found out that my boss was quitting.  this meant that i was potentially going to get her job and a promotion.,Failed after multiple timeout attempts
from your story, it seems that you are doing all the work to make this relationship even happen, much less happy.,Failed after multiple timeout attempts
i don't recognize the voice, i think it's inner but it's affecting me sometimes in a bad way.,Failed after multiple timeout attempts
they should have listened to me. my idea was the best one.,Failed after multiple timeout attempts
i went on a trip to the beach followed by a long bike road. .,Failed after multiple timeout attempts
i didn't make it to the gym today, i'm never going to get in shape.,Failed after multiple timeout attempts
is this something we should be concerned about? i worry the girls are being brought into their parents' marriage issues and in the process are being taught to interrogate their dad and worry about boundaries with him and friends.,Failed after multiple timeout attempts
as i stated, her peer relationships may be the best vehicle for change.,Failed after multiple timeout attempts
i am aware of what my goals are, and so i can slowly take steps towards becoming the kind of person who can achieve those goals.,Failed after multiple timeout attempts
after 15 days  of hard argument with my friend we finally concluded not to fight each other for unworthy things and compromised each other.since my intention was not to fight i was so happy that we finally concluded this decision.,Failed after multiple timeout attempts
i have never been good enough and it caused me to want to take out my anger on others.,Failed after multiple timeout attempts
we went cinema hall and watch a comedy film.,Failed after multiple timeout attempts
do you know what might have happened to me? is this some sort of screwed-up sexual thing? it doesn't feel like it, but i can't think of any other reason i would have urges to kill people of such a specific subset.,Failed after multiple timeout attempts
seeing my husband get sworn in to the illinois bar association with his parents visiting was a very happy and proud event.,Failed after multiple timeout attempts
i bought my dream car and i ride it with my friends.,Failed after multiple timeout attempts
my best friend came down for the first time in years to spend time with me. we got to hang out and catch up. .,Failed after multiple timeout attempts
i played a playstation vr game that was simple and fun.,Failed after multiple timeout attempts
the love and support of family and friends can make a major difference in getting someone through a tragedy.,Failed after multiple timeout attempts
spending time with my family. .,Failed after multiple timeout attempts
the key here is for you and your parents to be working together for your best interest, improving communication with each other, and testing out ways to help.,Failed after multiple timeout attempts
i was happy when i got to see one of my old dogs again earlier today. .,Failed after multiple timeout attempts
i can only assure you that it would be a mistake to land on an "answer" without doing some exploration with a professional who has the ability to get to know you and to explore your questions with the attention and support you deserve.,Failed after multiple timeout attempts
being a responsible adult involves more than just worrying; it's about taking action to make the world a better place and being a positive force in the lives of those around you.,Failed after multiple timeout attempts
i have full access to everything including phones etc so i know he isn't cheating.,Failed after multiple timeout attempts
the view of the mountains first thing in the morning, on the terrace of my house.,Failed after multiple timeout attempts
when i went to my friend's house and had a gala time.,Failed after multiple timeout attempts
the mechanic fixed my car quicker than he had predicted last tuesday.,Failed after multiple timeout attempts
all my friends are doing something else. they don't really care about me or they would have invited me.,Failed after multiple timeout attempts
i brought my switch at work to play during break time.,Failed after multiple timeout attempts
your main priority should be keeping yourself and your family safe.,Failed after multiple timeout attempts
long drive in my own bike with my girlfriend.,Failed after multiple timeout attempts
i was able to finally clear my house of any unused items and donate to charity.,Failed after multiple timeout attempts
also, when people mourn, they do it because you feel sad, not because it is they obligation towards someone.,Failed after multiple timeout attempts
fear of heights is a rational fear that can't be overcome.,Failed after multiple timeout attempts
happiness is a fleeting emotion that never lasts.,Failed after multiple timeout attempts
my son slept past 6am for the first time in months.,Failed after multiple timeout attempts
i am focusing on my strengths and accomplishments, not my shortcomings.,Failed after multiple timeout attempts
my younger sister got married and i was really happy for her and i'm relieved that she is at ease._x000d_
.,Failed after multiple timeout attempts
my best friend got married.,Failed after multiple timeout attempts
now my obsessions are lowered and there is only one kind of fear that buggers me a lot.,Failed after multiple timeout attempts
you should not feel guilty if you did what she told you, you can't control your body and you can still have the infection for a lot of different reasons. .,Failed after multiple timeout attempts
i had my favorite meal for dinner which tasted awesome.,Failed after multiple timeout attempts
i won a big tournament for my hobby and now i can put a lot more time into it.,Failed after multiple timeout attempts
i found out a lot of my college credits will transfer to my new college :d.,Failed after multiple timeout attempts
the problem that is stopping you from attaining that which is good for you and desirable to you should be solved.,Failed after multiple timeout attempts
this morning my son told me i looked pretty. .,Failed after multiple timeout attempts
i finished making a new plush animal with my sewing machine.,Failed after multiple timeout attempts
i'm happy because tomorrow is my friend's birthday, and we will have a party, and rest. drinks and dances.,Failed after multiple timeout attempts
i found out i can take a week off this summer and still have enough vacation for my plans in the fall. .,Failed after multiple timeout attempts
the day i woke up from dying, although i dont remember anything it did make me happy to be alive.,Failed after multiple timeout attempts
even though i told her i needed to be alone, i shouldn't have raised my voice.,Failed after multiple timeout attempts
past month i went a vocation from my office.all of our office colleges are attended the vocation.we all went by a bus.we played games and danced in the bus.it was interesting and very happiest moment in my life.we all enjoyed lot.,Failed after multiple timeout attempts
seeking help and support can make a difference in my progress and well-being.,Failed after multiple timeout attempts
i played with a dog in the park. .,Failed after multiple timeout attempts
i reached a financial goal that was important to me.,Failed after multiple timeout attempts
i received a special assignment at work for being an outstanding worker. .,Failed after multiple timeout attempts
i was able to watch a new episode of my favorite show.,Failed after multiple timeout attempts
i didn't get a reply to my email, they must not be interested in my proposal. i'll never be able to make a deal.,Failed after multiple timeout attempts
i came home for lunch and my wife had a nice lunch prepared for me. .,Failed after multiple timeout attempts
i was happy when i hit $50 on a scratch off ticket.,Failed after multiple timeout attempts
he is extremely aggressive when he doesn't get his way, he verbally abuses those that are close to him because "we don't ever help him with anything".,Failed after multiple timeout attempts
i got to know a friend a lot better and grew to appreciate her a lot more.,Failed after multiple timeout attempts
i found out about a new documentary about cats that i can watch for free!,Failed after multiple timeout attempts
the neighborhood pool had a party to celebrate the opening.,Failed after multiple timeout attempts
the day i got dez bryants autograph on a football.,Failed after multiple timeout attempts
i went to a new hiking trail last saturday, which is very beautiful and challenging at the same time.,Failed after multiple timeout attempts
i cooked something for the first time that i always wanted to cook.,Failed after multiple timeout attempts
is it apparent? do people who feel love always display it? are there adult children, whose parents have died and who have never heard the words i love you from their parents?your father may actually prefer you and love you more but shows your sister more outward affection because he feels she needs that to function.,Failed after multiple timeout attempts
he doesn't do that deliberately, he is a good man but not perfect. maybe he just forgot to charge the phone, as i once did and caused him so much worry.,Failed after multiple timeout attempts
i was able to go on a long walk with my wife on a pretty spring day.,Failed after multiple timeout attempts
everybody i know is moving forward with their life. now all my plans are cancelled, and i feel absolutely useless.,Failed after multiple timeout attempts
i value the importance of communication in building strong relationships.,Failed after multiple timeout attempts
i completed all my work on time and seen my favourite tv show.,Failed after multiple timeout attempts
i found out my daughter passed calculus for the year, which was in doubt.,Failed after multiple timeout attempts
take a walk . review my thought records. remind myself that judy loves me, that we have worked out lots of problems in the past, and that we can probably solve this problem too.,Failed after multiple timeout attempts
asking to clean up is not the end of the world, but an ordinary daily activity.,Failed after multiple timeout attempts
getting thesis bins completed just a week ago.,Failed after multiple timeout attempts
riding in the elevator in the arms of the guy i liked and getting a kiss and a long look before going to bed.,Failed after multiple timeout attempts
there are many people that have niche interests and be into something that is not popular with the general population, however this could be an interesting topic for conversation with other people.,Failed after multiple timeout attempts
i looked at my phone and realized that it is friday.,Failed after multiple timeout attempts
my son is just a teenager and has his own problems to deal with, but i should talk with him anyways becouse he need to take care of this house as much as rest of our family.,Failed after multiple timeout attempts
my disabled son's speech has improved so much in the last 3 months! .,Failed after multiple timeout attempts
the more they know about it, the better they can assist in managing it.,Failed after multiple timeout attempts
playing with my dog.,Failed after multiple timeout attempts
last month when i got really upset, i didn't drink because i was with jim, and after an hour i felt better anyway.,Failed after multiple timeout attempts
i've got some new international friends as well through internet.,Failed after multiple timeout attempts
there is nothing wrong with not wanting to be in a loud nightclub.,Failed after multiple timeout attempts
but if i don't go, it will make things even worse. they will talk about me and my parents will be angry with me.,Failed after multiple timeout attempts
i am obviously disappointed as i was excited to finally meet this person but i also have to put myself in his shoes: he seems very worried about his sickness and sounded very tired.,Failed after multiple timeout attempts
i got a raise at work. after working hard i was finally given the raise i was promised two months ago. .,Failed after multiple timeout attempts
whether it be therapy, natural supplements, herbal teas, yoga, meditation, hypnosis, etc, etc, your mother should already be aware of these options.,Failed after multiple timeout attempts
before 2 days i  am so happy moment, because i have been going for  temple. in chennai.,Failed after multiple timeout attempts
i got a discount on my oil change for being a reliable customer.,Failed after multiple timeout attempts
my friend phoned me today after a long period. which makes me happy.,Failed after multiple timeout attempts
everything seems to be overwhelming at the moment, however, when you are in a better mood, you will definitely find there to still be time for your other plans and ambitions.,Failed after multiple timeout attempts
i will work hard to take care of my baby during this time where they need help, and then i will enjoy the different stages of their life and be the best parent i can be.,Failed after multiple timeout attempts
nicole fell asleep in my lap.,Failed after multiple timeout attempts
birthdays can be a time of joy and celebration, regardless of family circumstances.,Failed after multiple timeout attempts
having dinner with my parents.,Failed after multiple timeout attempts
a person i am a fan of is doing very well for themselves - i'm proud of them!,Failed after multiple timeout attempts
you know you are smart enough to do well in school but something keeps getting in your way.,Failed after multiple timeout attempts
i graduated, i earned my diploma. that success has made me really happy and taken some weight off my shoulders when it comes to making my mother happy. .,Failed after multiple timeout attempts
i've done everything from committing petty theft to hauling illegal substances in search of this feeling.,Failed after multiple timeout attempts
i ran into an acquaintance at the gym.,Failed after multiple timeout attempts
receiving some helpful advice from someone about something i've been having trouble with.,Failed after multiple timeout attempts
i'm proud of myself for being vulnerable and putting myself out there, even if it's not perfect.,Failed after multiple timeout attempts
i am capable of change and transformation.,Failed after multiple timeout attempts
i know they did something good, but it's not like they're always that way.,Failed after multiple timeout attempts
half the time my mom would wait til he left the kitchen then throw it away, then they'd fight about it all the time.,Failed after multiple timeout attempts
it is difficult to accept that our children, to be individual, must learn their own way in the world.,Failed after multiple timeout attempts
it's not a body image thing it's more i feel like a dick doing it and it seems very contrived & superficial but the only one suffering as a result of not doing it is me.,Failed after multiple timeout attempts
i saw my girlfriend.,Failed after multiple timeout attempts
for someone to be able to reveal their grit and determination in exploring their life, and to do so in such a sophisticated narrative means that amidst all that is not okay there are many strong character traits and valuable skills.,Failed after multiple timeout attempts
i am capable of living a fulfilling and meaningful life.,Failed after multiple timeout attempts
i put the down payment on a new vehicle.,Failed after multiple timeout attempts
watching my sons have fun with their friends at their after school swimming lessons. .,Failed after multiple timeout attempts
success is about progress, not perfection.,Failed after multiple timeout attempts
i will have a panic attack in the elevator.,Failed after multiple timeout attempts
my mom got me a trinket from las vegas and i really like it. it's a turtle keychain. .,Failed after multiple timeout attempts
i will never get a decent job; my life is over.,Failed after multiple timeout attempts
explaining to those you socialise with that you've had that diagnosis shouldn't stigmatise you from the rest of society.,Failed after multiple timeout attempts
the day i moved in with my girlfriend made me happy because we had been dating online for months and wanted to move in together.,Failed after multiple timeout attempts
my friends might be out without me but that's fine, i don't like going really anyway and it doesn't mean they don't like me.,Failed after multiple timeout attempts
if they are your true friends, then they will know how much you loved your mum and that you are dealing with things your own way.,Failed after multiple timeout attempts
i broke my ankle, but i quickly recovered, despite a lot of worry and anxiety, which made me feel relieved. .,Failed after multiple timeout attempts
i ate a fine fish lunch at waikiki.,Failed after multiple timeout attempts
i saved fifty dollars grocery shopping.,Failed after multiple timeout attempts
i had some bbq chicken sandwiches with spicy honey mustard for lunch.,Failed after multiple timeout attempts
perhaps i'm the problem, as i'm too weird. i should stop trying to make new friends, as there is nobody else like me.,Failed after multiple timeout attempts
i think this will be disastrous and i'll have to pick up the pieces like i always do.,Failed after multiple timeout attempts
deciding you won't finish it now and giving up will set that failure in stone, so as long as you work until the end there is every possibility of finishing.,Failed after multiple timeout attempts
she's not responsible for her friends reactions and feelings, and i don't know what those reactions would be either, i'm jumping to conclusions by seeing the picture from my own flawed point of view.,Failed after multiple timeout attempts
one who doesn't have all of these problems.,Failed after multiple timeout attempts
i got the garage cleaned out so that it is neat and organized.,Failed after multiple timeout attempts
that therapist will be in the best position to help you.,Failed after multiple timeout attempts
my husband finally got his raise!!,Failed after multiple timeout attempts
another event that made me happy was watching my favorite baseball team win.,Failed after multiple timeout attempts
i bought a vape.,Failed after multiple timeout attempts
when i went into my room and saw that my sister cleaned it up for me.,Failed after multiple timeout attempts
i wouldn't talk to anyone for the rest of the night after that because i would break into tears and stress thinking about how he died.,Failed after multiple timeout attempts
will people like me? am i lovable? can i find someone who will love me? where do i fit in? am i smart enough? should i choose college and if so which one? what if i choose the wrong major? will i find a job? and so on.,Failed after multiple timeout attempts
i must have said the wrong thing.,Failed after multiple timeout attempts
i wrote another page of my book, which doesn't seem like much, but i am really lazy when it comes to writing. .,Failed after multiple timeout attempts
when i got home from work yesterday and saw my son.,Failed after multiple timeout attempts
people who are motivated have the best chance of achieving success.,Failed after multiple timeout attempts
i used my new pressure cooker to make some really tasty ribs for dinner.,Failed after multiple timeout attempts
they may have done something thoughtful, but it doesn't mean they're not still a selfish person.,Failed after multiple timeout attempts
i want to have a relationship some day, but i know that can never happen because i'm such a weird pervert.,Failed after multiple timeout attempts
i broke up with my boyfriend about 3 months ago (about a month after school started), and ever since then, i feel very awkward when talking to anyone besides the people i have known for two years.,Failed after multiple timeout attempts
i had a staff member at the animal shelter tell me she believes in me.,Failed after multiple timeout attempts
i have no one to talk to, my sister is in just as bad shape as me so she hates me.,Failed after multiple timeout attempts
the day when i slapped my elder sister while playing truth & dare, i became very happy because this was a one time opportunity for me.,Failed after multiple timeout attempts
this is a waste of time. many younger and better qualified people will apply to all these jobs.,Failed after multiple timeout attempts
going out for mexican food for dinner last night with my husband.,Failed after multiple timeout attempts
first of all, your friend is lucky to have such a mature and concerned friend like you.,Failed after multiple timeout attempts
i found a deal on energy drinks and bought at least 15 of them for 22 cents each.,Failed after multiple timeout attempts
1. my mom traveled across the country to visit me .,Failed after multiple timeout attempts
i shouldn't have been so hurtful.,Failed after multiple timeout attempts
i thought for many years that i lack emotion and as i get older i have come to realize that this is true and has been present since childhood; pictures that i have taken i noticed that i never smiled.,Failed after multiple timeout attempts
i ate at a restaurant that i hardly had a chance to go to.,Failed after multiple timeout attempts
they made a terrible mistake when they chose my book! i won't be able to do a good job.,Failed after multiple timeout attempts
buying a new tv for my den in the basement.,Failed after multiple timeout attempts
you and your therapist should discuss the best approach for you.,Failed after multiple timeout attempts
i had a great dinner with family last night.,Failed after multiple timeout attempts
a counselor will not only evaluate you for a diagnosis but will also make suggestions for what you can do to feel better.,Failed after multiple timeout attempts
i had my girlfriend over for a birthday dinner last night.,Failed after multiple timeout attempts
my panic attacks only happen with people who i am unfamiliar with.,Failed after multiple timeout attempts
a starbucks barista joked with me about deviating from my typical order.,Failed after multiple timeout attempts
i got a free sub at a local restaurant when i went in to order. .,Failed after multiple timeout attempts
the weather was very nice out today which improved my mood.,Failed after multiple timeout attempts
right after my grandmother died i also started pulling out my hair (trichotillmania) so it made me very self-conscious to the point where i thought i was the ugliest person ever which only made it harder to talk to people.,Failed after multiple timeout attempts
seeing an old friend.,Failed after multiple timeout attempts
i caught up with my dad on the phone.,Failed after multiple timeout attempts
i was happy when my spouse cooked me my favorite dinner.,Failed after multiple timeout attempts
i hit a new record goal on mturk earnings this week.,Failed after multiple timeout attempts
i joined a women's group for divorce support, which has surprisingly brought me many moments of happy.,Failed after multiple timeout attempts
if you feel that an injustice is being done to the driver of the car, in the social media, then you should feel free to post your honest and sincerely felt comments.,Failed after multiple timeout attempts
my mom brought home some cake from my favorite bakery.,Failed after multiple timeout attempts
i got my first visitors to my new website.,Failed after multiple timeout attempts
i had a chance encounter with an old friend that i hadn't seen in a long time while just randomly browsing the isles of a local store.,Failed after multiple timeout attempts
something that made me feel pretty good was meeting some new people in a game that i play who are really cool, nice, helpful, and who even fit in with my usual group of friends.,Failed after multiple timeout attempts
after weeks of looking for a new job, with no success, i got 2 spontaneous job offers via email.,Failed after multiple timeout attempts
i should have been more assertive. it's my fault that i got walked over.,Failed after multiple timeout attempts
a new game that i've been waiting years for to play came out today, persona 5. .,Failed after multiple timeout attempts
the los angeles lakers won the number two pick in the nba draft yesterday.,Failed after multiple timeout attempts
my grocery store had fresh cherries today!,Failed after multiple timeout attempts
my youngest said, "i love you daddy" unprompted.,Failed after multiple timeout attempts
i finally bought a functioning electric guitar.,Failed after multiple timeout attempts
i feel like i deserve nothing, but i will try to seek what i desire.,Failed after multiple timeout attempts
my picky kids ate what i cooked for supper last night.,Failed after multiple timeout attempts
all of us have a memory of what we think we look like but sometimes, when we catch a glimpse of our reflection in an unfamiliar environment, we are surprised because it does not match our memory.,Failed after multiple timeout attempts
i composed a new song and i am happy.,Failed after multiple timeout attempts
yesterday i helped old man who asking for food.,Failed after multiple timeout attempts
i felt happy after a long weekend plus a holiday away from work.,Failed after multiple timeout attempts
whenever i get a chance to play video games with my group of friends, i feel very happy and wanted.,Failed after multiple timeout attempts
i started a project to re-do my backyard. .,Failed after multiple timeout attempts
i went to the theater with my girlfriend and her family last night.,Failed after multiple timeout attempts
i had time to relax and drink coffee before work.,Failed after multiple timeout attempts
if you know of any adult he is even a little close to, it would be a kindness to let that person know that your bf needs some comfort and support.,Failed after multiple timeout attempts
my mom and little sister came over to visit my son and i.,Failed after multiple timeout attempts
i bought beer.,Failed after multiple timeout attempts
my grandmother start to walk from the bed after a long time.,Failed after multiple timeout attempts
do your best to sustain the happy times.,Failed after multiple timeout attempts
