sentence,Response
"from that day, i can't stop thinking about all my family dying in a horrible way.",distorted
"i also have a social worker , who has tried to help my mum in every was but she isn't accepting anything and now i have been told i just need to prepare myself for her killing herself.",distorted
i guess i'm mainly saddened that he was only 17 and he had a family that he left behind.,non-distorted
"because of my anger issues, when my wife asks me a question or makes a statement to me, she feels that when i respond to her, i have a an attitude, or i am edgy in my responses.",distorted
it's become a problem for us because he's expressed that he feels he will never be able to do enough for me.,distorted
"in the process of getting help i was diagnosed with adhd which made sense looking back at my behavior towards school, but i know that has nothing to do with my relationship fear.",non-distorted
"i think that there are people who have it worse than i do, and that i should just stop thinking about it.",distorted
"but i don't know how to tell my parents to just leave it alone, let us grow apart, we have nothing in common and just shouldn't be talking.",distorted
i have never dated a man who didn't lie or cheat or do something else bad to me.,distorted
my family is dysfunctional and after visiting my family this summer i have felt depressed and not motivated to do more than i have to.,distorted
"i also get very anxious when i know he's coming home soon, because i know it is going to be constant critiques.",distorted
over the years i started to detach myself for him because i felt unhappy.,non-distorted
"despite being in a few relationships, i have never had romantic feelings for anyone.",non-distorted
"i always thought that that was just a phase and it would go away with time but everything got worse when i entered middle school, i started having strong body image issues, i even got an eating disorder for two years.",distorted
"i feel like it's mostly gone away, only slight depersonalization and derealization and anxiousness (which worsens when i feel anxiousness), and i'm terrified of marijuana now.",distorted
"if i try to tell her what worked for me, she immediately rejects anything i have to offer.",distorted
i don't understand what makes me such a bad person that i am that unlikeable.,distorted
broke up with my bf only because of long distance and can't think of marriage as we are still young in our careers 3.,non-distorted
"my father is a lazy alcoholic and he was emotionally absent, my mother loved me a lot but her sharp criticism destroyed my self esteem and the fact that she didn't care about me very deeply, but only on the surface.",distorted
"i don't know what's wrong with me, from the age or 12 i have been unhappy, i was bullied as a child and have had weight issues all my life.",distorted
"not to mention my weight changes, i'd go from binge eating to nearly starving myself because i just wasn't hungry any more.",distorted
do you think a therapist will help me through the anxiety and depression without making me address the eating issues?  i am not experiencing any ill health effects and just want to lose 7 more pounds.,distorted
everyone keeps telling me i'm stupid to stay i just don't know what is keeping me there.,distorted
"and we had sex, he only wore a condom part of the time which terrified me but i was in too much shock to say anything.",non-distorted
"i feel like at times things can be good but right when i think that, arguing or something happens.",distorted
nothing has happened so far but i am afraid that someday i might no longer be able to control it anymore.,distorted
"over the last week i have this screaming thought in my head that i am gay, and i can't seem to get rid of it no matter how hard i try.",distorted
if i get injured or sick i try to deal with it myself so my mother and brother don't have to deal with me.,distorted
but my parents refuse to let me go back home to my daughter's father and we want to get back together i need some advice on how to go about everything.,non-distorted
he said he wanted to see us at fathers day and never showed up and i was very upset.,distorted
i consider him my conscience but he says he is a very powerfull being who has gotten tied with the wrong person.,distorted
"i'm always fighting with my parents, especially my dad; he yells at me a lot.",distorted
it has gotten to the point where people take a quick glance at me whenever they see me because they think i am going to take an offensive look at them.,distorted
saying that i'm pathetic out loud only makes me more pathetic.,distorted
"getting back home she pouts and ignored me until my father comes home and she starts complaining about how i am ""so disrespectful"" and ""should be punished.",distorted
i hardly ever feel sad or stressed.,non-distorted
"once the car was completely underwater, i began to have trouble breathing and immediately woke up, gasping for air.",non-distorted
"however, it seemed no matter how i responded, he would find fault with it, and i felt like i was walking on eggshells when he was around because i never knew what would irritate him next.",distorted
sometimes i plan out how i would kill myself even though i know i would never do it.,distorted
my husband feels it won't do any good for him to come here but will only stress us out (me in particular).,distorted
my daughter was only nine when she died.,non-distorted
"i was also not eating, i was always feeling down and sad, and i couldn't sleep at night.",non-distorted
"since new years day (4 days ago) i have been experiencing bad insomnia, severe panic attacks and dissociation like never before.",non-distorted
"i have never talked to any of my close friends about these things because they come to me with their problems looking for advice, and i don't want to burden them with my problems.",distorted
"well a couple months ago i began to feel the same way again due to stress from finances, relationship problems and such and i want know what i should do.",non-distorted
"i don't know if i'm right about being paranoid and should do something about my mom, or i'm sick.",distorted
so to start off my mom and i didn't always have a terrible relationship.,non-distorted
"i don't feel angry, i'm not at all a serious person, i just laugh at horror movies or when im in pain.",distorted
"no matter what i'm doing, or which role i'm fulfilling, i feel like a fake.",distorted
"i am in college now, and the abuse has slowed down because i'm better at avoiding it.",non-distorted
"i have to check around my room before i lie down, before and after turning off the lights! i can't be in the house alone even in the day time because i feel like being murdered is inevitable.",distorted
"i know that i must have depression, because no matter what i do those feelings of helplessness towards myself keep coming back.",distorted
"i'm still doubtful though because i am a sadomasochist, i like to get hurt as well as hurt people.",distorted
"i have never had it diagnosed, i am too ashamed and fearful of being 'branded'.",distorted
i also am becoming angry far quicker than i ever have.,distorted
we have a lot of problems because i feel he's not affectionate enough towards me and i'm always seeking validation.,distorted
"psychos think they are better than everyone else, maybe that's what i think, and maybe i am in early stages of becoming a serial killer / killer.",distorted
and it puts me into a helpless panic attack.,distorted
"i don't know how to talk to him without us both feeling like horrible people and i don't know how to get over what happened when i feel like it's invalid for me to be upset at all about what happened, since it wasn't as bad as what many people experience.",distorted
the only reason it stopped was because he died.,distorted
sometimes she's say sorry so she knows she ignores me.,distorted
"during our 6th month together, we had a big fight which led to me breaking up with him because i was frustrated with him.",non-distorted
"my parents are deniers of mental illness – the have a ""pick yourself up by your bootstraps"" / ""you can't possibly have depression"" attitudes, so i always attributed my poor mental status to a character flaw.",distorted
"i have no one to talk to, my sister is in just as bad shape as me so she hates me.",distorted
now i get stressed out around people even more (i think they see i'm pathetic) and i also get stressed out by myself now because i don't know what's wrong.,distorted
it made me question if i would ever be a danger to children or if that's what people will think.,distorted
"i'm not sure if that is a result of, or perhaps the cause of my depression.",non-distorted
so i told him that i think he should meet my parents and he said okay but he sort freaked out when i told him to meet them the next day.,non-distorted
my social anxiety is worse than ever but i dont have general anxiety any more instead i just have paranoia.,distorted
but i am all of sudden having mildly delusional thoughts that r freaking me out.,distorted
i am worried he will end up arrested.,non-distorted
"i can't really identify my moods because they're all so weird, and if i try to figure it out, it changes.",distorted
"when i'm hyper, i harm no one, i don't spend too much or gamble or drink or do anything that could be considered damaging.",non-distorted
i feel he is putting too much pressure on me and i feel stressed but not only that.,non-distorted
"as soon as i say something, i can't stop thinking about how stupid it sounded to everyone.",distorted
"doesn't want to do anything, very lazy, always tired, seems depressed, angry, moody.",distorted
"i have lost my motivation because i feel that no matter what i do, i am not making any progress towards my goal of having a fulfilling life.",distorted
so i haven't had family since leaving 25 years ago  my family was not a good unit with all sibling leaving in their teens to runaway from home.,distorted
"my thoughts are always i mess, i cant speak well and i have no speech problems.",distorted
"do you think his schizophrenia has something to do with his confusion? he kept telling me theres nothing wrong with me, but that he didn't know why or couldn't explain why he would cheat on me.",distorted
we broke up and i started to fix my life i was constantly in and out of the er because i would be so faint at work .,distorted
i feel trapped because i'm on a lease for another six months with him.,distorted
"i cry for no reason very frequently, although i guess it must be because of all the reasons above.",distorted
the self harm started when i had a bad day at school or when i was simply feeling down.,distorted
"i have thought maybe i would classify under ultradian/rapid cycle bipolar because my father, grandmother and great-grandfather suffered from bpd and my moods change over the course of hours to a couple of days at most.",non-distorted
she told me everyday if i kept being fat i'd get bullied and in my mind i always felt like she was my only bully.,distorted
i am a survivor of childhood abuse and have been suffering from violent daydreaming for more than 15 years.,non-distorted
over the years i have dealt with it by moving completely out of the picture due to the accompanying abuse and thinking it was just an alcohol problem.,distorted
"i'm so sad, lonely and confused, and i feel like something is wrong with me and i should be ashamed that i can't find a boyfriend.",distorted
"no matter wherever i go or to whosoever i talk to i keep feeling lonely, i keep feeling that i want to cry.",distorted
but i have no one to turn to… and no money to invest in serious counseling… so i don't know what to do.,distorted
i often think i am a failure but sometime in am cocky.,distorted
my parents know i cut but they said they only cared because it could result in something looking bad on them.,distorted
"i have been in a relationship with a boy my age for about 3 years, i lost my virginity to him and have never been in a relationship with anyone else.",non-distorted
what might be wrong with me or causing this ignorance? can it ever be corrected? how? people accuse me of not caring & being insensitive even though i'm not.,distorted
my ex boyfriend died a couple years ago which led me into a spell of depression and i don't know if i ever made it out or if i'm just used to it.,distorted
"i know this is perfectly normal and reasonable and not something he should even have to ask for, yet i completely freaked out, feeling really hurt and rejected.",distorted
"i can't function anymore, everything scares me, i'm paranoid beyond belief, and keep waking up at night with panic attacks.",distorted
from new zealand: there's this boy i met only last year like in december? we had a thing but that was it i had no further feelings for him but that didn't stop him from stalking me and telling everyone that we go out.,non-distorted
"he doesn't have a history of self harm or suicide attempts, or a history of harming others, or ever talk about these things.",non-distorted
"i fantasize about murdering or torturing people that has wronged me, but i wont do it cuz i will get a criminal record .",
i don't want to break up our family but i can feel myself becoming resentful and just avoiding him all together to avoid any confrontation.,distorted
"i got it in my head that this is the one thing you are good at, don't ever lose or let them see you fail.",distorted
"she makes snarky comments about what a brat i am, about how it's always my fault.",distorted
"i enjoy the thought of jail, i don't know why but i do, i think it could be because i'm deadly afraid of change it scares me, so jail = no change, schedule, but i don't know.",distorted
"my mum has never been the same, and she drinks a lot and is very lonely.",non-distorted
the only time i argue with my husband is over her.,non-distorted
recently my girlfriend broke up with me after i told her all of my thoughts and feelings.,non-distorted
"i fantasize about hurting and even killing people, though i would never do this in real life.",distorted
"i never really feel like i connect with others and often feel like a misfit around other humans, like i simply don't belong with them.",distorted
"i live with threats from my husband that if i tell of his people, then i have to leave his house.",distorted
"i recently asked my parents if i could get a therapist, but i only mentioned stress because i thought they would be too worried if i mentioned depression, anxiety, or suicidal thoughts.",non-distorted
i am a very planning person and hate uncertainty and feel a high degree of responsibility for my family.,non-distorted
i just feel paranoid and on edge all the time during these episodes– and it only happens when i'm depressed.,distorted
the day after my highschool graduation she put me out on the street because i failed to get a computer that lacked wi-fi connectivity to connect to wireless internet.,distorted
my ex is the only one that i know who knows about me thinking i'm sick because i don't want to go to the doctors and have them put me on meds or something.,distorted
"i hate my self and count calories in everything i eat, i'm so sad with my weight i wish i could just eat but my mind and body stop me.",distorted
at first i was watching little girl's shows because i was curious and was sick of the murder and violence on adult tv shows.,non-distorted
"every day i feel worse and worse and i don't want to be around anybody, but at the same time, want to be with someone.",distorted
"it's been a continuing trend in my life, but i am just wondering if it is a normal reaction to not care (aside from feeling angry when i think about my past).",distorted
i freak out all of the time because i always think i'm contracting a deathly disease when i'm not.,distorted
"he is a good man, and a man i want to marry, but i don't know how to marry a man that i can't sleep next or that lies to me about this.",distorted
"but, i feel so tired of studying and just feeling lost and worthless.",distorted
"i don't connect to anyone, the only time i feel anything is when i am thinking of my first kill and seeing someone die in my arms again.",distorted
the doctor took me off of it (this is a sleep doctor by the way) and explained that since i had a bad reaction to the lexapro that i may have bi-polar depression.,non-distorted
when the councilor asked if i had ever feared physical violence at home was kind of an aha moment.,non-distorted
"i am still getting this horrible feeling in the pit of my stomach, even though both of them claim nothing has or will happen.",distorted
when ever i needed some support in any way from her she would tell me to stop being selfish and to this day i have a very hard time opening up to people because i feel like my problems don't matter.,distorted
"a lot of the time i hear it when i'm alone and no one is there, which scares me.",non-distorted
"but, i'm reluctant to distance myself from him, both because he interests me, and because i worry about what he might do.",distorted
she has only been to a doctor to prove her diagnoses right and to get anti- depressants and sleeping pills.,distorted
"yelling makes me uncomfortable, and it never seems to solve anything, so i only do it when if feels like the only way to get attention–and then i feel horribly afterwards.",distorted
"i feel wounded, sad and my parents are never there to help me with my feelings, they don't understand me.",distorted
"i always think ""nah, they're just crazy thoughts…"", and continue doing it.",distorted
i started to cut myself because i wanted to punish myself because i hated myself.,
i began crying everyday thinking about my wedding and how its simplicty was lost in stupid things like what color the napkins should be and how large the cake should be.,distorted
i am never happy where ever i am.,distorted
"i'm not sure if i have an actual anxiety disorder or if i'm just a naturally anxious person, but when i try to go to sleep, all i can focus on is the feeling in my stomach.",distorted
"i am afraid that i am a killer and not a good person, and this has made me want to kill myself to avoid hurting someone else.",distorted
"my dad always thought i did in middle school because i dont put my lips to my fork when i eat i use my teeth to ""rake"" the food off instead and i always thought that was crazy.",distorted
"i struggle with the issues of being gay, but being a christian, i feel it is a sin and therefore, i don't live the lifestyle.",distorted
when i talk to myself i will look in a mirror and i always feel as if i wasn't looking back at myself but at a different person as if their person in the mirror could reach out and touch me and if there is no mirror then i will look back in for.,distorted
"i felt that i couldn't talk to him about anything, because he would get defensive and either not engage at all or get very angry.",distorted
"i am so distraught, he is the most sweetest man i have ever met (or at least i thought he was) i thought he would never do anything like this.",distorted
my mom always tells me i am ungrateful and don't deserve anything.,distorted
"i decided that i was being rude to everyone, mostly him so i decided we should leave.",distorted
"anyway, on the night in question, i unknowingly triggered a flashback to trauma which occurred years before we met that she had never told me about.",non-distorted
"i think scary thoughts sometime, it's been happening since i was a kid and ever since i had my daughter it's been worse.",distorted
"however, my homesickness has nothing to do with missing my family and friends (not particularly), i just miss not being in university, it's incredibly stressful; i have a part-time job which causes me extreme anxiety.",distorted
my parents think i am a bad parent for wanting him to be there knowing what he did.,distorted
i want to make sure that he knows i sympathize with his insecurities but at the same time i cannot handle it when he attacks the fact i was with others before him.,non-distorted
"i feel worthless, disgusting, fat and hideous.",distorted
you should hate him.,distorted
i have to presentate in science class and im scared to death.,distorted
i didn't drop out because i was stupid it was mostly because i didn't want to get out of my bed i didn't see the point in school.,distorted
"i have often panic attacks, i vomited recently after a traumatic event and i can never walk away from my technology no matter how hard i try.",distorted
i have to roll over and curl up against the wall because my body is still freaking out.,distorted
"i don't know why, i love cats and would never want to hurt one, but my mind just kept telling me to harm it.",distorted
"i was never interested in the romance, instead, i would skip ahead to the scene where the ship sank and the passengers froze to death.",non-distorted
"my understanding was that delusional people don't know they are delusional, but i am aware that all of this makes no sense, and i want it to stop.",non-distorted
now my obsessions are lowered and there is only one kind of fear that buggers me a lot.,distorted
and i am afraid to go to a real live person face to face because i am not so great at talking out loud.,distorted
"at random times of the day -noon or night, there's never consistency- i will get a 'flash' or a 'clip' of myself moments before becoming seriously injured or what looks like could only result in premature death, in wherever my current environment is.",distorted
"at first, we thought it was just normal married problems but when we got older we realized that every summer my mom's attitude flips and this time has been the worst.",non-distorted
i feel like he is a spoiled brat sometimes because he gets so mad when he doesn't get his way.,non-distorted
typing this out in struggling because i can't even function.,distorted
how could he know how it should be handled? was he pregnant? did he have to kill his child? it broke my heart and all he had to say about it was that i didn't handle it properly.,distorted
i can only sleep after i stay up so late that i exhaust myself completely and that's when some of my brain slows down.,distorted
i try my best but i can't control myself and i can't stop lying to my parents about even the stupidest things.,distorted
i'm 15 and i have lived the worst life possible so far.,distorted
"on a hunting trip with his brother, father, and grandfather, his mind went slightly blurry, his shotgun drifted towards his brother and he thought ""i can get all three of them and no one will know.",distorted
"since i was little she has talked about suicide, saying she will only be alive until i am 18 – the earliest i can remember her saying that is when i was 7.",non-distorted
"every since that day, i have thought about the accident.",non-distorted
"i even try to picture her in pain, or crying, to see if it would stir any emotion in me, but instead i feel nothing, like i have never loved her.",distorted
"in middle school, i started picking at my acne although i never got that much, the pimples i did get left nasty scars.",distorted
i am a 25 year old woman and i feel very confused.,non-distorted
"i cut myself, i starved and purged once or twice, i'd steal alcohol from the cupboards and all things more.",
"i try my best to avoid conflict, but go as far as inconveniencing myself to avoid inconveniencing others.",distorted
i completely panic.,non-distorted
"i keep telling myself that there must be something else causing me to feel this way, because like i said, i don't seem to experience panic attacks quite the same as most people.",distorted
"i have intense intrusive thoughts that keep me up every night (i haven't slept yet, it's 8am on the dot and i'm really unable to sleep) and sometimes the thoughts go as far that i think about harming myself or worse.",distorted
i'd like to go back to my therapist but feel like he'd think it was dumb (because i feel like it's dumb.,distorted
i think it's because i have seen to many scary movies and documentaries of serial killers.,non-distorted
"i know that i don't eat as much as my family, but they are all overweight.",non-distorted
i thought about school shootings only wondering where i would get the gun.,distorted
also i often repeat random things to myself like words or phrases for a time as i feel if i say it out loud or to myself i will relieve some of my anxiety but it only makes it worse.,distorted
"i mean i accept death as an inevitable but these were people close to me, shouldn't i be the least bit sad? i'm not sure what i should do.",distorted
when i went to school this one day i got told that i was stupid and pathetic because i didn`t take a phone away in one of the classes i was teaching.,distorted
but i was scared that what if i die and nothing gonna happen like all empytness and black screen but sometimes i thought myself maybe i will go heaven and there is god.,distorted
"he enjoyed the whole thing very much, but i always thought it was gross and awkward.",non-distorted
"i spend hours upon hours studying, but i'm never efficient because i don't feel stress; this has become a cycle and is really taking a toll on me.",distorted
i am unable to start a new relationship with another man because i am too needy and dependent.,distorted
"hi, i'm pretty sure that my brother has always suffered from depression.",non-distorted
i'm scared to talk to my mom about it because i don't want her to think that i'm being dramatic.,distorted
i feel so guilty because i don't want my friends and family to feel upset or burdened by my problems and i really don't know what to do.,distorted
"she is nothing like the person she used to be, and it's devastating.",distorted
"but maybe that's the problem, i live for others and not myself? i just don't know what i should do or what i want to do about anything–school, career, relationships with others–my life.",distorted
"the fact that i only feel aroused this way ever since i was a kid makes me mad, especially because it's not even associated with sex.",distorted
i've done everything from committing petty theft to hauling illegal substances in search of this feeling.,non-distorted
"he still loves me and he knows we will be happy together, but he chose to give up on us … on our future together i feel devastated … hurt … empty and numb.",distorted
"nitpicks every little thing,wants them to jump when he wants things done,feels they dont do enough around the house,should suffer or be punished more for their grades and pouts if they dont want to do things when he thinks they should.",distorted
"i often will ramble- what i want to say, what i think in my head, never comes out how i want it to- it never makes any sense i hate it! i don't know if we are real.",distorted
"i feel like i'm making him out to be a bad person, which he isn't, but he just doesn't want to deal with difficult emotional stuff and so he'd rather ignore it.",non-distorted
she says things aren't and never have been right with him and just needs time to figure things out but doesn't want to ruin things with us.,distorted
"it's getting kind of hard to deal with because when i get in the ""empty"" state of mind i feel unmotivated and end up neglecting school work, chores, activities, everything.",distorted
"i was in a bad car crash months ago, my mother came straight up to the hospital while my father just turned over in bed and slept.",distorted
"this is nothing serious, but i thought i am over the anxiety of him being hurt or dying, he is recovering and with each day he is getting better.",non-distorted
"after that happened, my mom decided i should still live in the same house despite him laughing while apologizing to me (since he did tried to stop my breathing).",distorted
"i broke up with my boyfriend about 3 months ago (about a month after school started), and ever since then, i feel very awkward when talking to anyone besides the people i have known for two years.",non-distorted
we left with my mom more than once but we always came back even when i thought 'there is no way she'd go back after what he did this time'.,distorted
"it seems to have come to pass that i have lost all ability to feel emotions, other than a certain amount of anxiety and self loathing.",distorted
"most people are afraid of going insane, and they think ""i'm not crazy!"" when they're in my place: lost, alone, depressed, suicidal, and self injuring.",distorted
i never kissed anyone and i feel shame because of it.,distorted
i tell him all the time that i will try to quit but i can't because i stay so nervous.,distorted
"he has had violent out bursts, but only towards me, as far as i know.",distorted
i had no idea that i made such a lasting impression on her life and i'm restless because i don't know what i can do to make amends.,distorted
this i can say occurred because of my crumbling family life after my dad abandoned me and left me with my mother as a pre-teen.,distorted
"i was violently raped in college, and never told anyone about it.",non-distorted
"i've tried ways to stop my feelings for him like avoiding him, talking less with him, frankly it only made the situation worse.",non-distorted
i have only ever taken medicine/psychotherapy for depression symptoms when i was 11-12.,non-distorted
"iam suffering from anxiety disorder and she increases my anxiety to the worst level, iam having migraine and couldn't sure that i will continue my tharapy with her,her way of treat was changing and her facial expression was not so satisfying.",distorted
i'm so angry and tired of being reminded these things all the time – because i know.,distorted
only triggered by extreme confrontation or sadness when recalling an event.,distorted
"always thought she had a problem with anger management so i have taken her to 2 psychologists in her life, but she gets tired and bored.",non-distorted
"he used to be a pastor, but when he left the ministry, there was no one feeding his narcissism any longer and he started looking elsewhere for the attention he craved…bars, strip clubs,dating websites, etc.",distorted
my boyfriend has said that i'm stingy a couple of times now and i just wanted a second opinion because i disagree.,non-distorted
i have told the guy it can never happen again and that my future is with my husband and i feel guilty but on a bad day we still flirt.,distorted
picking a side would only mean hurting one of them.,distorted
i was completely in awe of him as i have suffered with self esteem issues and depression and he seemed to love me so much.,distorted
"i'm told that he's a bad influence on me, and that i'm putting myself in danger by associating with him.",non-distorted
"i have a horrible habit of conversing with people i know…but they're not even there! i do it constantly, and for long periods of time throughout the day or whenever i'm alone.",distorted
"at times, i felt something was going on, but i didn't 'check' on it, because i didn't want to be wrong and look crazy or dumb, and i didn't want to be right and look crazy or dumb.",distorted
we would talk out the few things we disagreed on but we never had any major issues that we disagreed or fought over.,non-distorted
"but i don't think that's the case, my psychosis isn't only when i'm manic or depressed, it's even when i'm stable.",non-distorted
"also, when i ask him if he wants to go someplace with me and the kids, he never wants to and gets upset about it.",distorted
"i wonder if i am ever going to get better, or if this depressive episode has damaged my brain in a way that can't be repaired.",distorted
about 3 years ago it all started with a full blown panic attack ! at the first time i didn't know what was happening to me so i drove to the emergency room.,non-distorted
as time passed i couldn't help myself not to think about all those symptoms and they were so scary for me.,distorted
"and even then, despite hating myself for being different, when other people didn't understand me, i always thought that there was something wrong with them for not understanding, even more so when they bullied me for it.",distorted
"people on tv i think like me and say certain things for me, then i remember that i'm stupid and crazy and weird looking and get embarrassed because i had that thought.",distorted
"i want to have a relationship some day, but i know that can never happen because i'm such a weird pervert.",distorted
i am not sure if i have a mental illness since i am only a teen and life is just starting out for me but i do have a lot of anxiety and i have been very depressed lately.,non-distorted
"i'm unsure if i'm suffering from something that is undiagnosed or if i am just living the ordinary life and the other people around me are having the issues, it's all so confusing.",distorted
"she told me my problems weren't that bad and when i told her i wanted to kill myself and that no one would care she said, why don't you try it and find out.",distorted
"should i return to the uk to get treatment? in short, i had the typical bad childhood.",non-distorted
"also i grew up poor, so all the things normally kids would have i didn't have those.",distorted
"for these reasons, i don't feel close to either one of them nor i have the freedom to talk about my problems with them.",distorted
"this is making things hard during class, because if i can't seem to write a word the right way or if i have to keep writing and erasing the same word i will get frustrated and want to push the paper away.",distorted
"he blames it on his depression and i let him because he had tried to kill himself before and i felt bad for him, but i feel like he uses it as an excuse to get away with things.",distorted
"my boyfriend's become fed up of me talking to him about all of this, since he has his own depression to deal with, and i understand that.",non-distorted
"ever since that panic attack, reality hasn't seemed the same since and i always yearn to go back to when my life was.",distorted
we used to be relatively close and in the first few months she was just always angry at me or crying because of him and since my brothers went to university it's just been me and her.,non-distorted
"i cant help but think that alan sort of ""liked"" being with a damaged woman that he could help and further dominate.",distorted
"no matter what i do i can't let me just be me, because i so strongly feel that what i am what everyone else is going to hate.",distorted
"apart from that there are a bunch of thoughts that i don't know how to control, no matter if i tell myself that i'm being irrational, i always end up thinking that i have a serious desease, that i may have cancer.",distorted
i always thought he was just tired from work or just feeling grumpy because he has an unstable mom.,distorted
"i helped him through his crisis, which was nothing more than a temper tantrum and despair mixed together, and said i needed more time to work out solutions for the problems.",distorted
my brain is always clouded to the point i can't think straight and i'm irritable.,distorted
it was all i thought about and it ruined me.,distorted
i had such a horrible feeling inside of me because i thought i would never see him again.,distorted
"i am stressed out as about the time i leave my house and either move in with my bf or live by myself how to deal with my family not talking to me, because i know they won't because of when i was kicked out the first year.",distorted
"it sounds so much more stupid seeing all my thoughts written down, i'm worried.",distorted
"i think about my ""friend"" or my whole family dying a lot and it doesn't bother me at all.",distorted
now the real problem is that since he doesn't have a college degree and comes from a broken up family (different family upbringing) my mom is telling me to break it off with him.,distorted
because of the nature of my work law enforcement cannot be involved as that is a violation of the offender's privacy.,non-distorted
it makes me guilty to the point i feel suicidal i dont know what i should do to cure myself.,distorted
"i was diagnosed with depression and generalized anxiety disorder and though in the past two years have deeply contemplated killing myself, i am still here trying to be more than what ever my parents are.",distorted
"i have dealt with this my entire life and i thought that once i moved out and no longer depended on her, this cycle would end but it seems to have only gotten worse.",distorted
it doenst make any sense because i look great and have no reason to be so sickening jealous of this girl.,distorted
"i used to be a 'happy' person with the occasional 'sad' moments, now i am a sad person with some rare 'happy' moments.",distorted
the reason i'm asking about this is because i'm often in a violent mood.,distorted
"i should be writing a book right now, but i never feel motivation to do that either.",distorted
my son knows me and knows i would never do anything like molestation.,non-distorted
he has dinner alone and goes to sleep early (i bet it is only to avoid us too).,distorted
"he has never asked how i am, doesn't seem to care that i'm financially struggling and fighting cancer.",distorted
"i have tried to tell someone how i felt, and i had to stop because i got too choked up.",non-distorted
from india: my parents have subjected me to physical harassment ever since i can remember.,distorted
"i'm terribly afraid of public speaking, working in groups, or being around people in general, and a lot of that is because i'm afraid of what they will think of me.",distorted
ever since then iv had to quit weed because it gave me panic attacks.,non-distorted
"from the get-go i knew that she had depression, and had never sought any form of treatment.",non-distorted
what should i do? discontinue therapy? wait for her to call? is this normal? do patients just take a break and never hear from their therapists? i'm feeling very hurt.,distorted
i feel frustrated sometimes because i have little control over my thoughts.,distorted
"now i feel utterly worthless, unwanted, unloved, and alone.",distorted
i'm feeling sick after every time i eat and my stomach is constantly upset.,non-distorted
whenever she and the boy who sits across from me get into a conversation i just feel completely enraged and can't help but want to set her hair on fire ( though i doubt i ever would ).,distorted
"i manipulate and blackmail to get what i want, which makes me sound like a bad person when i'm really not, but recently i have started to think about and even seriously consider murder.",distorted
"this makes it even more difficult for me to reach orgasm because i now worry about how long i take, and feel like it might be the last time i get an orgasm for a while so i have to 'make the most of it'.",distorted
"hello, my name is jane and i'm from germany, i have already been in therapy for depression because i used to want to kill myself.",non-distorted
it's always my fault.,distorted
he can only be stimulated if i say things to anger him and he talks to me like i am dirt and a whore.,distorted
"i feel unaccepted, worthless, and often a burden on others, even when by myself.",distorted
"he was only there when i was having trouble at school with bullies or fears that it would happen again, but i am on summer break right now and he is back.",distorted
"anyway i get anxious with my boyfriend sometimes and i think it's because of what happened, but every time i think about telling her i feel sick and panicky like i can't breathe.",distorted
it's been 3 years since i talked with a counselor or a teacher and now when i am in need of talking with someone about my problems i find it very hard to do so without reading into their facial expressions and getting really nervous about what they think of me.,distorted
"i'm a 23 year old woman who has recently been thrown into a huge amount of responsibility due to the death of my father-and roughly a week later, the death of my mother.",non-distorted
"this year i have suffered through periods of self harm and deep depression, because i feel like i am losing control and i don't know how to break the pattern, i do not allow anyone to get close to me and i make it so i have no one to turn to.",distorted
even my own father end up in hospital in critical condition and deep down i felt nothing.,distorted
"i am running out of options and nothing and no one is making me feel any better, and i hate myself for saying that because i know i am the only one able to fix my life, but then again, i feel so alone and need someone, something, anything.",distorted
i sometimes cry myself to sleep because i can't be with her full time.,distorted
"i would like to mention that i can't call for a therapist, simply because my parents will find out and i can't risk being disclosed and thought as a freak by my family or anyone close to me.",distorted
"i have begun worrying that i am going crazy, or that i'm skitzofrenic or psychotic even though i have never seen or heard anything that wasn't there.",distorted
"i'm constantly worrying about everything even if i have no control over it and tonight, i cut myself.",distorted
"i have always fantasized about hurting and killing animals and people, but there is a part of me that knows that it isn't the right thing to do.",non-distorted
she's completely irrational and i'm worried that she might have some underlying mental problems.,distorted
it causes me a lot of issues in my job and my professional performance because i lack self-confidence and fear being judged.,distorted
"i don't do anything to aggravate him, in fact i try to avoid him seeing me (since just seeing me aggravates him) but he would find me and abuse me for any or no reason at all.",distorted
i'm scared to talk about this with my therapist because i'm scared of what she might tell me.,distorted
i think she's going to be understanding and sympathetic like she always is but what if she isn't? i can't stop worrying about it.,distorted
"she made sure he would never come back to our club or contact me again, which helped a lot, but i cant stop thinking about how stupid i was for letting myself do those things.",distorted
he spent money he shouldn't have nothing i did was good enough for him (not even support).,distorted
"she lied to her shrink about the rape, the family even her friends in front of my about this rape which never occurred.",distorted
i have thought about trying to become a serial killer all of it but the 1% of my mind is holding me back.,distorted
"i cannot seem to get out of bed, the very thought of facing the world every day makes me cry and debate my life.",distorted
she used to abuse us and still saying we're not important and never let us express ourselves and always nagging on me and my brother and so on my dad.,distorted
"she had a major panic attack and was hospitalized for 2 weeks, which was very traumatic.",non-distorted
"i need help, i need to know what should i do if i want to rape and murder people.",
when i think about what's wrong with me i can't think at all.,distorted
though recently i've been hating social interaction and have felt completely numb in general.,distorted
"after we broke up i met someone else, whom i love a lot but because i still dwelled on my old relationship we broke up too.",distorted
i chose to hide my struggle so never got tested for mood disorders.,distorted
also she has one labeled food journal but i didn't get to look at it because i didn't want to arouse suspicion for taking too long.,non-distorted
