sentence,Response
I got a new and adorable cat.,non-distorted
What made me happy yesterday was when we had good weather for the first time in months. I got to wash my car and spend some time in the sun and was very happy.,non-distorted
"When I went to buy my breakfast this morning, the cashier knew what I was getting since I get the same thing every morining.",non-distorted
My student loan payments were adjusted to match my income which helped out my monthly budget!,non-distorted
Baking cookies for my boyfriend. ,non-distorted
My mom brought me my favorite chocolate cake.,non-distorted
My daughter learned 3 new words! She doesnt talk much so that is a huge deal for her!,non-distorted
I went bowling with a group of my friends.,non-distorted
Got my root canal and am slowly working towards fixing the rest of my cavities,non-distorted
My parents decided not to move and will be staying here.,non-distorted
I went for a bike ride along the beach on a nice warm day and enjoyed the sunshine and sights. ,non-distorted
Swimming at the YMCA in the heated pool.,non-distorted
"Whenever I crack a joke that makes my wife genuinely laugh, I'm filled with happiness.",non-distorted
I was happy when I had my cup of coffee in the morning.,non-distorted
I was happy when my cousins and uncle came from Nepal to live with us in the USA. I was nostalgic of my childhood.,non-distorted
I was able to get my lawn cut and hedges trimmed. It needed to be done.,non-distorted
ride bike on hill station to enjoy the cool climate with my friends,non-distorted
It made me happy to finish listening to a podcast that I was really into. ,non-distorted
I went out to dinner with new friends.,non-distorted
i drank my morning coffee.,non-distorted
My friend texted me a joke with a terrible pun in it.,non-distorted
when my son eating food with me ,non-distorted
HOLIDAY VACATION WITH MY FRIENDS,non-distorted
I bought a new pair of boots at a discount price. ,non-distorted
"My riding lawn mower broke down, and I felt so proud that I was able to fix it on my own.",non-distorted
"When I did my first $11.50 hit on mturk since this week, and I got a message that it wasn't done correctly. I fixed it and I got paid.",non-distorted
I made a chocolate cake for dessert for my husband.,non-distorted
The day I surprised my wife with a pet tortoise for her birthday and witnessed her reaction to it.,non-distorted
I got to see my best friend for the first time in over a year this last weekend.,non-distorted
I called my mother to let her know that we are all going over to visit her this weekend.,non-distorted
Got some good news at work.,non-distorted
Found a part-time job doing something I love.,non-distorted
My partner and I were having a conversation about kittens and me wanting to adopt 50 of them haha.,non-distorted
I am happy that my mother was able to come visit us.,non-distorted
I spoke to my father,non-distorted
"I asked a dog owner if I could pet their dog, they replied that I could, and the dog let me pet it.",non-distorted
I will play with my puppy dog,non-distorted
"I ate some leftover pizza that my boyfriend and I made together the previous night. Even though it was a day old, it was even tastier than it was when it was fresh out of the oven.",non-distorted
My daughter passed her EI eval yesterday!,non-distorted
"There are two types of people in the world: those who choose to be happy, and those who choose to be unhappy. Contrary to popular belief, happiness doesnt come from fame, fortune, other people, or material possessions. ",distorted
My husband got a promotion and a raise today.,non-distorted
My girlfriend was open to trying new sexual things in the bedroom.,non-distorted
I made arrangements for my mother's arrival.,non-distorted
"This morning, I took my son on a walk in the stroller. ",non-distorted
I wrote a poem for a pretty girl; I hadn't written in a long while and I really like this woman.,non-distorted
I received my granddaughter's kindergarten school pictures in the mail.,non-distorted
I saw my first baseball game of the season.,non-distorted
I started crocheting again. ,non-distorted
"While driving my car in the scorching Sun, when I saw rain drops fall. It was an amazing moment, a huge sigh of relief and loads of happiness for the wonderful weather that was coming.",non-distorted
i kissed my lover  to  day,non-distorted
I talked to my best friend on the phone,non-distorted
Buying tickets to see the Cubs play the Giants. ,non-distorted
"I got to go get some chinese food, I hadnt had any in a long time.",non-distorted
very big happy moment in my friends,non-distorted
Buying a new shirt,non-distorted
My son had a great soccer practice and is really coming along and learning new skills as well as really learning to control his body.,non-distorted
I am grateful for my beautiful child and wife who are wonderfully healthy and loving.,non-distorted
Last night the team I was rooting for won an important playoff game.,non-distorted
I finished a book that had taken me several weeks to finish.,non-distorted
I recently got a free bicycle from a relative who moved out of state - what an enormous surprise that will help me out so much!,non-distorted
Finding out that today would be a rain free day. I have a ton of stuff to take to the stuff in preparation for moving.,non-distorted
Got in touch with an old friend that I have not spoken to in two years.,non-distorted
I'm cooking and will be having tofu stir-fry for the first time in a long time (more than a month). Mmm. ,non-distorted
"My oldest son applied for, interviewed and got his first job all on his own.",non-distorted
had my favourite Italian dish,non-distorted
My mom discovered a new app that lets us chat on the phone.,non-distorted
"I made extra, unexpected money from a job I completed last week.",non-distorted
"While walking on roadside I got some money on the roadside, that moment make me feel happy.",non-distorted
I WENT TO TEMPLE,non-distorted
I have a free catered dinner for me at work this past friday.,non-distorted
I found out that my Chihuahua Petey did not need to have cataract surgery because he still has good vision in one eye.,non-distorted
"I was happy to hear that the power was back on at my work, so I didn't have to go in during my off hours.",non-distorted
I saw my grandson receive an award at his school.,non-distorted
I sold two insurance policies today.,non-distorted
LAST WEEK ME AND MY GIRL FIEND WENT TO BEACH FOR RELAX,non-distorted
I made the best omelette for breakfast. It was delicious and filling.,non-distorted
I have been sick for the last few days and I woke up this morning with no more cold symptoms. ,non-distorted
I went to the beach with friends. ,non-distorted
Last month my family and I were very happy after adopting an adorable kitten from the animal shelter.,non-distorted
One of my cats had some kittens.,non-distorted
"I found an abandoned backpack on a walking trail near my house, opened it and found an address book that allowed me to locate the backpack's owner.",non-distorted
Getting my job for the summer.,non-distorted
I completed a knitting project that will be a gift for my nephew.,non-distorted
My cat came to cuddle me,non-distorted
"I went to the club last night with my friends and had a great time there, so I was happy.",non-distorted
I had an interview that went really well.,non-distorted
My favorite band announced a new album.,non-distorted
"I weighed myself, and it is the lowest it has been in two years.",non-distorted
An event that made you happy in the past 3 months was when I went on a date with my girlfriend to the las vegas strip. ,non-distorted
one day suddenly my wife given sudden surprise .that day i am very happy.,non-distorted
HOLIDAY VACATION WITH MY  FRIENDS,non-distorted
My union contract looks like it will be ratified.,non-distorted
Celebrating my birthday.,non-distorted
When my husband told me that he was able to save a lot of money so far this year,non-distorted
I PROPOSED MY LOVE TO MY HEARTY GIRL,non-distorted
My daughter turned one year old and enjoyed smashing her birthday cake.,non-distorted
"I was able to get tickets to see Madame Butterfly at the Kennedy Center for $35 instead of almost $200, the usual price. ",non-distorted
i was happy when i was driving down the road by myself just listening to music with the wind blowing through my hair.,non-distorted
Two months ago i received a 20% promotional increase at work for being vigorous in the projects assigned to me.,non-distorted
My girlfriend and I fixed some issues we have been struggling with.,non-distorted
I made a really yummy dinner,non-distorted
"My son drive a car, his only seven.",non-distorted
Today is my Birthday,non-distorted
I made my first progress in learning javascript.,non-distorted
I received my new passport.,non-distorted
"My baby woke up crying in the middle of the night, and I was able to get her back to sleep in seconds.",non-distorted
I demonstrated instruments and recruited prospective band students at my school.,non-distorted
Making money on a job I was counting on made me happy.,non-distorted
Walking around with my friends.,non-distorted
"I was happy when my friends and I got to see a movie that I really wanted to see, Guardians of the Galaxy volume 2.",non-distorted
"My online friend Pete still seems very interested to meet, so maybe I can do that before I leave on vacation!",non-distorted
My wife made a delicious lunch. ,non-distorted
I got an A on a group presentation.,non-distorted
I was happy that I made a customer happy at work.  That made my day.,non-distorted
Achieved a new fitness goal of mine.,non-distorted
The offsite with colleagues was great fun. We had stimulating discussions._x000D_,non-distorted
Papa Murphy's brought back their taco pizza.,non-distorted
I celebrated my new CPA license by going out drinking with my best friends.,non-distorted
i was given a small bonus at work.,non-distorted
I felt happy when I finished work yesterday with great results.,non-distorted
"At the afternoon, when I review the money earned in my mturk dashboard ",non-distorted
I was able to take a moment to myself.,non-distorted
I got a small bonus at work for productivity.,non-distorted
The nice weather.,non-distorted
I made a renovation plan for our old farm house.,non-distorted
"I spend all day with my family, outside of town.",non-distorted
I love play FIFA 17 in my playstation 4 in my house ,non-distorted
My brother brought me some flowers for Mother's Day.,non-distorted
I got a cool haircut.,non-distorted
Being able to go on a trip with my brother,non-distorted
I went to the casino and won a good chunk of money.,non-distorted
"I watched the latest episode of Better Call Saul, a true work of art, in my opinion.",non-distorted
I went to a club with a bowling alley and watched my old teammates bowl while I drank a few beers.,non-distorted
I went out to lunch with my friends. ,non-distorted
"I talked to my parents on the phone for about a half hour, and it was super nice talking with them and catching up.",non-distorted
"Play Nintendo 64 GOLDENEYE, with my cousins, we had years without playing the game, and enjoyed it very much",non-distorted
"School close by got some solar panels, glad for the Earth.",non-distorted
I was happy when my professor talked about new information in class.,non-distorted
I was happy when the Gorillaz released their new album last week. ,non-distorted
I doubled my daily goal on mturk yesterday.,non-distorted
My niece gave birth to a beautiful baby girl.,non-distorted
I was invited to a party.,non-distorted
I made a friend in aerial hammock class!,non-distorted
"Having a ""good hair day"" and just being able to comb my hair and walk out the door without any fussing or tying it back to hide it! ",non-distorted
I WANT TO KANNIYAKUMARI AT CHRISTMAS CELEBRATION AND ALSO JOIN US FAMILY FRIENDS THAT MOMENT MADE ME HAPPY. ,non-distorted
Receiving a contract for a contract job by email - a job that I didn't think I'd be accepted for.,non-distorted
My husband and I went away for a Marriage Encounter weekend that was a lot of fun and very meaningful.,non-distorted
one day we went to a New year party function there is a lucky draw the winner get 2 grams gold. I am a winner in that show that  is a very happy moment.,non-distorted
I was happy my wife put the two boys to sleep earlier so that she could spend time with me. ,non-distorted
It was much busier than expected at work therefore I made more money than I thought that I would.,non-distorted
Getting home and seeing my dog for the first time in several weeks.,non-distorted
I went on a hiking trip in the Grand Canyon.,non-distorted
I was able to resolve my housing financial situation that has plagued my thoughts for the past month.,non-distorted
I got to craft with my friend Phyllis.,non-distorted
The event that made me happy is when I purchased my first home.,non-distorted
"This is a little one, but drinking a good glass of homemade iced coffee, burning sandalwood incense, and folding clothes while watching Netflix by myself one afternoon was very nice. I was content and relaxed.",non-distorted
On event that made me happy was giving a nice gift to my girlfriend for mother's day because she deserved it.,non-distorted
I watched one of my favorite movies.,non-distorted
Watching cupcake wars with my three teen children,non-distorted
My back pain problems seemed to be lessening and i was able to cut the grass and go for a walk after several days off,non-distorted
Yesterday my family and I had a lamp post installed for security purposes.,non-distorted
I stopped at a scuba dive shop on my way home and had a very nice visit with the owner who I hadn't seen for a long time.,non-distorted
A co-worker who is lazy and always comes in late was finally reprimanded.,non-distorted
I ate some delicious cheese.,non-distorted
"The pinched nerve I have in my shoulder is finally starting to go away, as I didn't feel any pain today at all. ",non-distorted
I received a compliment on my shirt from a coworker.,non-distorted
Cooking a meal I haven't tried before and having it turn out much better than expected.,non-distorted
The day my granddaughter was born made me happy.,non-distorted
"Several weekends ago, I had some free time available to visit my mother. I was happy to see the progress she has made on her house, and how much she enjoyed my company with fixing things up as well.",non-distorted
"Last Monday, I had my first testosterone shot.",non-distorted
I am very happy about my life with my spouse and my married life is very wonder and planning to live._x000D_,non-distorted
we have the day with good relationship_x000D_,non-distorted
we have many wonderful thoughts_x000D_,non-distorted
I was happy when I drank my iced coffee in the morning as a treat for completing my morning exercise routine.,non-distorted
I received an A in my chemistry class.,non-distorted
when my sister buying a new home ,non-distorted
"After heavier than usual rain over the past few weeks, I get the daily pleasure of watching a family of ducks as they use our backyard as a shortcut to a nearby pond.",non-distorted
my sister marriage ,non-distorted
yesterday i helped old man who asking for food,non-distorted
My dog was so excited that we were home for the day.,non-distorted
I was happy when I took my daughter to seaworld for the first time she is only three and loves the sea animals.,non-distorted
I WENT TO RUNNING.,non-distorted
"Putting both of my dogs on Trifexis, to take care of fleas, etc.",non-distorted
When I went to a concert with a friend. ,non-distorted
I found out that my pay at work was going to be a little higher than I thought. ,non-distorted
I went running on the trail near my house the other day. It's always nice to spend some time in nature.,non-distorted
I was happy the day I went to a writers and authors day at a museum to support an author whose book I edited and published.,non-distorted
There being no line for the drive through at Taco Bell.,non-distorted
"Attended my first ever Chalk the Walk event, where I got a chance to admire hundreds of sidewalk chalk drawings.",non-distorted
Getting some good news that I wasn't expecting from someone close,non-distorted
I bought toothpaste on sale today.,non-distorted
A student hugged me.,non-distorted
My daughter made her first communion,non-distorted
I was happy that the new recipe I tried turned out well.,non-distorted
I hung out with some close friends.,non-distorted
My boyfriend was talking in his sleep about something goofy. ,non-distorted
I visited my sister's house.,non-distorted
I watched my daughter shake Mickey Mouse's hand,non-distorted
Getting some sunshine and fresh air.,non-distorted
i bought a new car,non-distorted
I fit into my little black dress from college,non-distorted
I found my dog after he got loose in the neighborhood.,non-distorted
Went to see my mom for mother's day.,non-distorted
Improving my driving skills on a manual transmission vehicle,non-distorted
A friend posted a good picture I took,non-distorted
I received a card from a family member out of the blue telling me to have a good daya.,non-distorted
I got a text from a girl I like.,non-distorted
I made plans to see my long distance girlfriend and some friends.,non-distorted
I talked to my grandfather on the phone.,non-distorted
I went on a romantic date with my girlfriend.,non-distorted
I took a nap with my puppies after work.,non-distorted
I won a gift card.,non-distorted
We ordered lunch from an amazing Mexican place at work and had a delicious meal.,non-distorted
My partner set aside time from a busy schedule to go on a walk and get coffee with me this morning.,non-distorted
I tried a new pizza restaurant that reminded me of pizza from my childhood.,non-distorted
"My boyfriend and I had an amazing afternoon, very close and relaxed and intimate.",non-distorted
I WENT TO SHOPPING MALL.,non-distorted
A friend messaged me out of the blue just to talk.,non-distorted
I got paid some money that I was owed.,non-distorted
My babys first doctors appoint today made me very happy that he is healthy.,non-distorted
My daughter came home from her chess class and told me she won a prize for beating her opponent.,non-distorted
We added 3 additional kittens to our household. ,non-distorted
I was romantically engaged with my boyfriend in a lonely place.,non-distorted
I watched second part of my favorite movie 'Guardians of galaxy'.,non-distorted
A new assignment that had challenges I had not encountered before,non-distorted
It's a beautiful sunny warm day.,non-distorted
I made an awesome cake today. everyone in my family loved it.,non-distorted
Going to the seafood festival this past weekend,non-distorted
"Cooked a healthy, filling dinner.",non-distorted
i played with my pet,non-distorted
I spent the day at my dads on Easter and watched my dog play around in the lake.,non-distorted
I finished some art and was able to get it up online and someone mad a purchase immediately ,non-distorted
Today being sunday I received an inspirational sermon.,non-distorted
I went to Bali for two weeks.,non-distorted
"I went hiking with my husband, son, and dog.",non-distorted
I was able to run a longer distance today before getting tired.  I feel like my hard work at the gym has been paying off!,non-distorted
Yesterday I went to a long time friend's home and spent about 3 hours chatting with the family and quite a bit of that time talking to a beautiful girl.,non-distorted
"A few days ago I decided to invest in Robin Hood which allows one to buy individual shares of various stocks such as blue chips etc., while the access money in one's portfolio pays the necessary feed and am now waiting to buy some listed stocks at Robin Hood.",non-distorted
I bought a new truck.,non-distorted
"I got to see my family for Easter after not seeing them for a long time, and it was so good to see them all and catch up.",non-distorted
When my mother made a surprise visit bringing with her my favourite fruit cake and marzipan.  ,non-distorted
I finally had time to play my favorite video game with my friends.,non-distorted
I was able to plant my garden.  It looks great.,non-distorted
I am doing my job in a small company after long back in my job i reached my target that was very happiest moment for me.,non-distorted
"We got home from work the other day, and one of the kids had cleaned the entire house.",non-distorted
I went out last night and a friend made me an awesome drink with chocolate syrup and bailey's irish cream.,non-distorted
I got a starbucks gift card from a friend.,non-distorted
My husband getting a raise,non-distorted
I took an invigorating walk.,non-distorted
Finding out that I'm closer to being able to travel abroad.,non-distorted
My husband surprised me and made me coffee before he left for work this morning. It was an unexpected and thoughtful gesture that started my day with happiness.,non-distorted
I found a good bargain on a new camera.,non-distorted
I got work done.,non-distorted
My first sip of coffee after an awful night's sleep,non-distorted
i am very happy to develop to complete this moment,non-distorted
my elder brother's engagement ceremony its was a big event of the life i was enjoyed much in the event. ,non-distorted
My favorite minor league hockey team won the first game of its playoff series.,non-distorted
my best friend got married,non-distorted
I went to gym this morning and beat my personal mile run time on the treadmill. ,non-distorted
Managed to snag a girl's number at the gym.,non-distorted
I got a new ac,non-distorted
My boyfriend told me how proud he is of me.,non-distorted
my happiest moment last month was getting from master degree in Anna university.,non-distorted
My kittens are happy and healthy,non-distorted
What made me happy was when I helped fixed other people's computer issues.,non-distorted
I had dinner at my favorite restaurant.,non-distorted
I passed my TEFL certification exam. ,non-distorted
past month i went a vocation from my office.all of our office colleges are attended the vocation.we all went by a bus.we played games and danced in the bus.it was interesting and very happiest moment in my life.we all enjoyed lot.,non-distorted
I came home for lunch and my wife had a nice lunch prepared for me. ,non-distorted
I was able to talk to my girlfriend on the phone for over an hour.,non-distorted
Another event that made me happy was seeing an old friend at work,non-distorted
ALL MY FRIENDS AND RELATIVES ARE CAME TO MY HOME FOR BIRTHDAY CELEBRATION,non-distorted
I found a dry cleaner near my house.,non-distorted
today i ate a delicious home cooked meal.,non-distorted
I met up with friends I haven't seen in years.,non-distorted
I ate my favorite lunch with my favorite drink.,non-distorted
"Last weekend, I went to a long road trip along with my love. This was an amazing experience. ",non-distorted
Going for a run near the beach.,non-distorted
I found out I can take a week off this summer and still have enough vacation for my plans in the fall. ,non-distorted
An event that made me happy in the last 3 months was when I finished a project that was extremely difficult at work. ,non-distorted
"I was watching Veep, and there was a very subtle but funny joke that made me lough out loud.",non-distorted
Long drive in my own bike with my girlfriend,non-distorted
When I had lunch with my son,non-distorted
A major software release at work that I've been contributing to for about 5+ years. ,non-distorted
An event that made me happy was advancing further in my career by finding a job opening.,non-distorted
Got a copy of John Wick 2 ready to play once I settle in,non-distorted
I finally got some pictures of the baby bluebirds in the birdhouse out back.,non-distorted
Yesterday evening after returned from tour took my son to buy his birthday dress which made him very happy. His happiness made us happy.,non-distorted
I was very excited to see my boyfriend during spring break. It made me happy. ,non-distorted
I made plans to see guardians of the galaxy with some friends yesterday.,non-distorted
I went to visit my parents who I do not see often.,non-distorted
I got my new video game charger today I can play my Nintendo DSI now. ,non-distorted
I went to see a concert with my brother and best friend.,non-distorted
A couple smiled at me as they walked by.,non-distorted
I was able to help a student solve a difficult problem with his citation on a research paper.,non-distorted
"Yesterday, I was happy when I ate a pint of ice cream.",non-distorted
I finished making a new plush animal with my sewing machine.,non-distorted
"I was happy I didn't pre-order Mass Effect Andromeda, because it was buggy as all fuck when it launched. ",non-distorted
I spent time with a coworker outside of work.,non-distorted
When both my children said I love you so very much daddy. Since they are only four that made me feel very happy.,non-distorted
My wife and I signed up our son for little league baseball.,non-distorted
My cat sleeps on my pillow each night and I love waking up to her purrs.,non-distorted
It made me happy to see my friends outside today.,non-distorted
"The day I woke up from dying, although I dont remember anything it did make me happy to be alive.",non-distorted
This morning my son told me I looked pretty. ,non-distorted
"A broken heart is just a part of life, and there's no fixing it.",distorted
"A broken heart is just something everyone experiences, there's no escaping it.",non-distorted
A colleague told me he wondered if the group check-in should be a bit shorter next time. That,non-distorted
All my friends are doing something else. They don't really care about me or they would have invited me.,distorted
All my other plans and ambitions are now out of reach.,distorted
All my peers have lived good lives and good childhoods.,distorted
Anything I can think of just seems impossible.,distorted
"As long as I have eaten a little sugar, I might as well have the whole dessert.",distorted
Bad things are always happening to me.,distorted
Being single means a life of constant misery and loneliness.,distorted
Being single means a life of constant sadness and despair.,distorted
"Besides, shouldn't people who care about me know when something bothers me? I'm always attentive to their moods and try not to hurt them.",distorted
Birthdays are a time when families should be complete and together.,distorted
Birthdays are always a reminder of the people who are no longer with us.,distorted
Birthdays are such a sad time.,distorted
But I can't tell her what I feel because I don't want to hurt her feelings.,non-distorted
"But if I don't go, it will make things even worse. They will talk about me and my parents will be angry with me.",distorted
"canâ€™t just let her move in, but we canâ€™t say no, sheâ€™s family.",distorted
Cancelling the wedding will make me a failure in the eyes of others.,distorted
"Confrontation always ends badly, so it's better to just avoid it altogether.",distorted
"Confrontation always leads to disaster, it's best to just keep quiet.",distorted
"Confrontation is just a necessary evil in life, and it's not worth the effort to avoid it.",non-distorted
"Confrontation is never worth the effort, it's always better to just let things go.",distorted
Either way they won't treat me the same and they might be talking about me behind my back.,distorted
"Even when something turns out okay, it still feels like a failure if it's not perfect.",distorted
"Even when something turns out well, I can't help but focus on the imperfections.",distorted
"Every night when you try to get down to it, the whole project seems so difficult that you watch TV instead.",distorted
"Every place I work it is always the same, I work hard and contribute more to the company I work for than anyone else.",distorted
Every place I work it is always the same.,distorted
Every time I attempt socialization I humiliate myself.,distorted
"Every time I get close to someone, I'm just setting myself up for rejection and pain.",distorted
"Every time I make a mistake, I feel like a complete failure.",distorted
"Every time I see a girl that I find attractive on the streets, I  feel bad because I know I'm ugly and they would never be with me. ",distorted
"Everybody I know is moving forward with their life. Now all my plans are cancelled, and I feel absolutely useless.",distorted
Everybody is going to think I'm stupid and laugh at me.,distorted
"Everyone else seems to have no trouble forming close relationships, so it must be something wrong with me.",distorted
"Everyone has ulterior motives, so you can never truly trust anyone.",distorted
Everyone hates me.,distorted
Everyone knows how disorganized and selfish I am.,distorted
Everyone will be able to meet these quotas but me.,distorted
Everyone will look down on me. I'll make a fool out of myself.,distorted
Everyone will think I'm stupid.,distorted
"Everyone's heart is broken in some way, and there's no way to fix it.",distorted
Family gatherings on birthdays are always a source of sadness for me.,distorted
Fear of heights is a common phobia that can never be cured.,distorted
Fear of heights is a legitimate phobia that can never be cured.,distorted
Fear of heights is a rational fear that can't be overcome.,distorted
Fear of heights is a sign of weakness that can never be overcome.,distorted
"Fear of heights is just a common and rational fear, you can never fully overcome it.",distorted
Getting angry when customer questions items included on a bill.  I'm tired of people trying to cheat me when I've done work for them! I'm going to tear the work right out!,distorted
"Girlfriend gets mad when I make helpful suggestions If she would do these things, then she would have less work in the long run and wouldn't be as stressed.",distorted
"Happiness can only be achieved through finding the perfect partner, it's impossible to be happy alone.",distorted
Happiness is a fleeting emotion that can never be sustained.,distorted
Happiness is a fleeting emotion that never lasts.,distorted
Having dinner with wife she tells me I'll surely find another job. She doesn't really think I'll find a job.,distorted
Having dinner with wife she tells me I'll surely find another job. She'll wait a little longer and when I run out of money she'll leave me. Nobody could want to be around me.,distorted
"He doesnâ€™t care about the kids or me. Besides, you canâ€™t count on men.",distorted
He doesn't want to talk to me because I'm so boring and weird.,distorted
He is angry with me.,non-distorted
He probably has connections. And it is so unfair. I've worked here longer so they should promote me.,distorted
He said I didn't have to go but I know he wants me to. ,distorted
He said I didn't have to go but I know he wants me to.  I should go to the event because I want to make him happy.,distorted
He should have known how important it was to me.,distorted
He should know how important my birthday is.,distorted
He should know that I want him to take it out but he is just lazy and inconsiderate.,distorted
He will be upset with me if I'm not there to support him.,distorted
He wouldn't have gotten in trouble if I had helped him.,distorted
Heâ€™s cheating and insulting me.,non-distorted
"Heartbreak is just a part of life, and it's not worth trying to heal from it.",distorted
Her sister is a very difficult woman who talks all the time. She expects us to just take care of her.,distorted
He's not showing any excitement about going out with me so he must not really want to. He probably has other things he would rather do.,distorted
He's probably having an affair anyway. But he just acts as if nothing is wrong.,distorted
How can she be so inconsiderate? She should know that would hurt me.,distorted
"I absolutely hate driving and don't have any desire to learn it for myself, but because of life circumstances it's a skill I feel like I have to master.",non-distorted
"I also think my colleagues and boss donâ€™t respect me, and donâ€™t respect my work.",distorted
"I also think my colleagues and boss donâ€™t respect me, and donâ€™t respect my work.",distorted
I always do as she says but she seemed to accuse me anyway.,distorted
I always fail at everything I do.,distorted
"I always seem to gain the weight back after exercising, so whatâ€™s the point of trying to lose it that way?",distorted
I always try to do what she wants to make her happy. No matter what I do I can't make her happy.,distorted
I am a bad friend.,distorted
I am a bad friend; I should have gone; I bet I hurt Royâ€™s feelings.,distorted
I am a bad parent.,distorted
I am a loser.,distorted
I am bad at sports (or work or school).,distorted
I am heart-broken because my daughter doesn't care about my feelings. She treats me disrespectfully and only calls me when she needs my help.,distorted
I am inadequate.,distorted
I am not a real man. She will end up leaving me or at least cheating on me.,distorted
I am so unlucky. Nothing good ever happens for me. ,distorted
I am so weak and ashamed that I can't control my problems like other people do.,distorted
I am stupid.,distorted
I am such an unlucky person that this happens right before an important meeting.,distorted
I am too old to learn another skill.,distorted
I am ugly.,distorted
"I am viewed as a competent and compassionate doctor by families and co-workers, but this treatment is distracting and disheartening. It is making it difficult to provide safe care, to the point that I have considered leaving my practice.",non-distorted
I asked my husband if he wanted to go out this weekend for a dinner and a movie and he answered I don't care.  Maybe he's not attracted to me. He must not love me the way he used to. What a jerk!,distorted
I bet Roy will not want to be my friend anymore.,distorted
I bet the other salespeople did better this month.,distorted
I can avoid waking up early in the morning if I skip exercising to lose weight.,distorted
I can handle my alcohol; seven beers a night is not too much for me.,distorted
I canâ€™t change.,distorted
I canâ€™t recover.,distorted
I canâ€™t stand being so angry. A drink will make me feel better.,distorted
I canâ€™t stand feeling afraid anymore.,distorted
I canâ€™t stand this. I want to die.,distorted
I can't believe how much corruption there is in the world. It's like no one can be trusted.,distorted
I can't believe how much cruelty there is in the world. It's like we've lost our humanity.,distorted
I can't believe how much hate and intolerance there is in the world. It's like we've forgotten how to love.,non-distorted
I can't cope anymore. Sometimes I just feel like giving up.,distorted
I can't seem to shake off the feeling that everyone is judging me.,distorted
I can't seem to shake off the feeling that I'm not good enough.,distorted
I can't seem to stop comparing myself to others. It's like I'm always falling short.,distorted
I can't stand it when people are fake and insincere. It's like they don't have any real emotions.,non-distorted
I can't stand it when people are mean and hurtful towards others. It's like they enjoy causing pain.,non-distorted
I can't stand it when people are rude and disrespectful. It's like they don't care about anyone else's feelings.,non-distorted
I can't stand this! I'll never be able to survive this.,distorted
I can't trust anyone anymore. People always have ulterior motives.,distorted
I can't trust anyone because they'll just let me down in the end.,distorted
I can't trust anyone because they'll just use my vulnerabilities against me.,distorted
"I didn't get the promotion, I must not be good enough for the job.",distorted
I do so much for him and he doesn't do anything for me!,distorted
I donâ€™t know whatâ€™s real and what isnâ€™t.,distorted
"I donâ€™t think Marsha likes me. Whenever I get close, people end up disliking me.",distorted
"I don't have the ability to accomplish this task, I'm not even going to try.",distorted
I don't understand what I did wrong. But I'm sure it is me.,distorted
I don't want anyone to be angry with me so I avoid conflict by saying I'm fine.,distorted
I don't want to tell her no because she will be so disappointed and she'll be angry with me.,distorted
I feel as if Iâ€™m living in hell.,distorted
I feel guilty so I must be doing something wrong and I should be more careful in following her instructions.,distorted
I feel like a failure at everything.,distorted
I feel like a failure. I worry that people will judge me.,distorted
"I feel like a fool, everyone is probably thinking the same.",distorted
"I feel like everybody is looking at me in the club and thinking how awkward I am. I'm just standing there with a drink, looking silly.",distorted
I feel like everyone is against me. It's like I can't do anything right.,distorted
I feel like everyone is out to get me. No one can be trusted.,distorted
I feel like I'm always letting others down. It's like I can't do anything right.,distorted
"I feel like I'm always walking on eggshells around others, afraid to say or do the wrong thing.",distorted
I feel like I'm constantly overthinking and analyzing everything. It's exhausting.,distorted
I feel like I'm doing her a disservice by not crying about her death much much more.,distorted
"I feel like I'm losing my mind, everything is spiraling out of control.",distorted
I feel like no one cares about me. It's like I'm invisible to everyone else.,distorted
I feel like no one understands me. It's like I'm alone in a sea of people.,distorted
"I feel like nothing can alleviate my chronic pain, it's hopeless.",distorted
"I feel like there's so much societal pressure that I should be able to drive, especially being a male.",distorted
"I feel so depressed when I think of going to work. I used to like going to work, but I feel so awkward and anxious with my boss since I received the poor work evaluation.",distorted
I feel so empty and Iâ€™ll never find someone like her ever again.     ,distorted
"I feel that I will just stand there looking awkward, and no one will talk to me. I will be so anxious, and I will probably get all sweaty.",distorted
"I felt she was a sunrise in my life, and if she is gone, I will only have sadness.",distorted
I find myself comparing my life to others on social media and feeling inadequate.,distorted
I find myself dwelling on the past and not being present in the moment.,non-distorted
I find myself fixating on the things I don't have instead of appreciating what I do have.,distorted
I find myself getting caught up in negative self-talk and not being kind to myself.,distorted
I find myself getting caught up in small details and losing sight of the big picture.,non-distorted
I find myself getting overwhelmed by small tasks and losing sight of the bigger picture.,distorted
I generally do less fun things with my husband and children. Lately I am just too tired.,non-distorted
I guess I think I just wasnâ€™t competent enough.,distorted
"I guess I think that no one will find my questions interesting, and that it was probably a mistake to go to the party.",distorted
I guess it would mean that none of the teachers likes me.,distorted
I had a hard day; I deserve it.,distorted
"I had hoped to get the job, but at least I was second choice.",non-distorted
I hate feeling this way.,non-distorted
I hate that I feel like a failure even when I know I did my best.,distorted
"I hate that I feel this way, and that Iâ€™m always making dumb mistakes.",distorted
I have failed as a father.,distorted
I have failed in everything and there is really nothing special about me.,distorted
I have nothing to offer my family anymore. I'm a burden.,distorted
"I have to always agree to eat at a certain restaurant, or else my friends will think I'm not willing to try new things.",distorted
