sentence	label	encoded_label
even if it is a peer support group i think having something regular would be terrific.	non-distorted	0
in the meantime, reach out and do your best to surround yourself with positive people.	non-distorted	0
"and as corny as it sounds i believe in the sage advice that ""in order for someone else to love us, we must first learn to love ourself."	non-distorted	0
do this in as loving a way as you know how.	non-distorted	0
focus your energy on your health and do all you can to be an active part of your treatment team.	non-distorted	0
choose the one you feel you connect with the best and meet with them in person.	non-distorted	0
your letter also shows me that you think hard about things and that you would do well in the give and take of an honest conversation with a therapist.	non-distorted	0
you and the therapist will decide the best way to help you.	non-distorted	0
this should also strengthen your bond with the person as it gives you a chance to express your gratitude.	non-distorted	0
the more he knows about your case, the better he can help you.	non-distorted	0
it is a great asset to both you and your husband.	non-distorted	0
i would encourage you to research all of your diagnoses.	non-distorted	0
if you were focused on your child instead of on who does what or differences in opinion about what is best for him, the two of you would be able to negotiate getting him to games and practices, regardless of who he is staying with at the time.	non-distorted	0
our dreams are a way we think in pictures.	non-distorted	0
changing the way you think will take time but with continued focus, dedication and practice, you can likely succeed.	non-distorted	0
when someone does the best that they can for you but still fails, you owe them your gratitude and thanks.	non-distorted	0
i would agree that it is good for a family member to sacrifice their happiness for other members of the family but that is only true when every other family member is willing to sacrifice their personal happiness.	non-distorted	0
try to make the best of your living situation.	non-distorted	0
a therapist could gather the necessary information to objectively evaluate your situation, and assist you in making the best possible decision about how to proceed.	non-distorted	0
all you can do is let them know that you love them both and that you want the family to stay together.	non-distorted	0
you both love your daughter and have the best interests of the little girl at heart.	non-distorted	0
the first time we fall in love with someone is always special and you can keep the memories forever.	non-distorted	0
you may find that there is more help out there than you think.	non-distorted	0
it is not at all unusual for an individual to see several counselors before finding someone they feel comfortable with.	non-distorted	0
as you said, your mom is tired because she is doing her best to support you.	non-distorted	0
she is an able-bodied individual and it is her responsibility to support herself and her family.	non-distorted	0
good for you! all things are possible — including reinventing yourself.	non-distorted	0
that will likely be your best choice.	non-distorted	0
if you are willing and if you think it would be beneficial, offer to attend the evaluation with him.	non-distorted	0
until then you may want to try to repair your relationship and open up to your best friend for support.	non-distorted	0
expand your search for friends beyond those only in your spatial proximity.	non-distorted	0
given their proximity, they are in the best position to help her.	non-distorted	0
to best help your mother you need to educate yourself on what she may be eligible for and what resources are available.	non-distorted	0
it is important that all relationships are balanced.	non-distorted	0
they would be in the best position to help you.	non-distorted	0
i encourage you to stick with your therapy and to be as honest as you know how with your therapist.	non-distorted	0
everything you have said about your passion for storytelling indicates that you are more whole, integrated, and happy when you are creating.	non-distorted	0
as you pointed out, he got you help only when he was told by someone else that you needed it.	non-distorted	0
you are at an age that peers have a huge impact on your daily life.	non-distorted	0
on the one hand, you know how to get along with people and are apparently well-liked.	non-distorted	0
yes, it would be in your best interest to seek help.	non-distorted	0
now please be your own best friend and contact people locally who can give you the help you need.	non-distorted	0
on the one hand, it feels great to be in love with your best friend.	non-distorted	0
but, as the saying says, not all of the people we meet and like will be lifetime friends.	non-distorted	0
how would you feel if you or your mother or sister was attacked by someone much bigger and stronger? every religion, every nation sees such acts as reprehensible and beneath the dignity of humanity.	non-distorted	0
a good evaluation will provide information for everyone to think about.	non-distorted	0
he will only develop the social skills and network of supportive friends everyone needs to be successful in life by being around people and working at making and maintaining friendships.	non-distorted	0
but i think you need to listen to the people who know you well and who are doing their best to help you.	non-distorted	0
you could all probably use some support as well as some guidance about how best to be helpful.	non-distorted	0
while doing something different is always valuable, to consider doing something different that allows you to use your strengths is even better.	non-distorted	0
the two of you – together – need to decide what is in the best interests of your child.	non-distorted	0
being with other people is what gives us all comfort and helps us grow.	non-distorted	0
it makes perfect sense that you would consider therapy at this point your life.	non-distorted	0
to know what these dreams mean, i would have to talk in-depth with you about various aspects of your life.	non-distorted	0
my best suggestion for you is that you support your boyfriend in his efforts to include his child in your family life.	non-distorted	0
in my opinion, you two should enjoy your love and spend as much quality time together as you can.	non-distorted	0
what you should do is follow the advice of the sensible part of you that got you to write to us and that knows you need some help.	non-distorted	0
we all look to the people who are supposed to love us to give us support and love.	non-distorted	0
love her as best you can for who she is, and stop trying to change her or the relationship.	non-distorted	0
your family needs help to understand how best to help her.	non-distorted	0
then ask for his support as you focus on settling your own issues so that the two of you, and your children, can enjoy the loving family that is possible for all of you.	non-distorted	0
i would suggest coming up with a mutually agreeable time to have a weekly house meeting so that everyone can touch base about how things are going.	non-distorted	0
it is always great to hear positive stories from our readers.	non-distorted	0
all you can see is your love for your boyfriend.	non-distorted	0
love can only come from within a relationship.	non-distorted	0
you should keep all of the follow up appointments and get the help you need to live a more productive, efficient and more stress free life.	non-distorted	0
if you know your own strengths and play to them, you are more likely to succeed.	non-distorted	0
not everyone evokes the same feelings in the therapist because the nature of being human is that we have socio-dynamic energy (our chemistry or vibe) and the strength of attraction to people differs from positive to neutral to negative.	non-distorted	0
it is always in an individual's best interest to do their own research regarding their condition, no matter how great or well-respected their treatment provider may be.	non-distorted	0
all you can do is the best you can do.	non-distorted	0
so far you have done all the right things in gathering information: you have been reflective of your own behavior; have taken multiple tests; and have now written us here–all good steps.	non-distorted	0
nothing is stopping you from making a wonderful circle of friends.	non-distorted	0
ask those who know you well what they think are directions for you to take.	non-distorted	0
a doctor can only help you fix what you tell him about.	non-distorted	0
"regarding the latter, google ""nami"" and you should find information about both their national organization and their local support groups."	non-distorted	0
just tell her that you know it is hard for her and that you appreciate whatever support she can offer during this difficult time of transition.	non-distorted	0
a therapist can help you to decide what is best for you and assist you in navigating the tumultuous relationship with your father.	non-distorted	0
generally speaking, you should feel a little better after each session.	non-distorted	0
at only 25, you have a house, a 3-year-old child he has been helping to parent and another on the way.	non-distorted	0
in any event, learning a new way of interacting her may be the best approach to this problem.	non-distorted	0
the very good news in your letter is that you have a lot going for you – if you would only learn to use it.	non-distorted	0
i applaud you for all the hard work you have ever done and i celebrate with you the fact that you have found a loving supportive partner.	non-distorted	0
study after study shows that the combination of medicine and psychotherapy is the best way to facilitate change.	non-distorted	0
you need all the support you can get.	non-distorted	0
the therapist will help you explore the intricacies of your relationship, examine the problems and help you to determine the best solution.	non-distorted	0
talk to your guidance counselor about the best approach.	non-distorted	0
i think the best thing you can do right now is to focus your energy on making friends and building up a support network for you here.	non-distorted	0
i could make lots of educated guesses and list lots of relevant diagnoses, but the only way for you to truly understand your boyfriend is to talk to him.	non-distorted	0
the only way you will know is to have a calm discussion with her about where your relationship is going.	non-distorted	0
it is important to appropriately value yourself in all situations.	non-distorted	0
it is a sign that the individual needs help.	non-distorted	0
if you get really engaged in that activity, chances are that friendships will naturally evolve — especially since you know how to make other people laugh.	non-distorted	0
he or she would be in the best position to answer your questions.	non-distorted	0
if you want to take control, the best way to go about it is with others who are engaged in the same project.	non-distorted	0
do you find yourself having a better time with people or alone? learning something new or trying something new? this reflective experience can give you some insight into not only what you are feeling, but what may be the causes.	non-distorted	0
if he is capable of engaging in friendship-type relationships, then he should be capable of other types of interpersonal relationships.	non-distorted	0
on the one hand, you may have the imagination and talent for writing fiction but that is only useful if you learn the self-discipline to control it.	non-distorted	0
she knows you will be okay.	non-distorted	0
your parents love you and want what is best for you.	non-distorted	0
i admire your courage in asking for feedback — that is a sure sign of your growth!your reaction to your boyfriend encouraging you to take care of yourself more because he cares about you puts him in a bit of a double-bind.	non-distorted	0
that is a normal part of human growth and development.	non-distorted	0
see a psychologist if (and only if) the reports of a full work up by the medical specialists show that you are medically fine.	non-distorted	0
"he said ""living well is the best revenge."	non-distorted	0
the key in this is to be as calm, caring, and supportive as you know how to be — no matter what she says.	non-distorted	0
ask if  you should transfer to a family therapist so that you, your sister, and your mother can work on creating a more peaceful home during your teen years.	non-distorted	0
from your story, it seems that you are doing all the work to make this relationship even happen, much less happy.	non-distorted	0
offer your moral support, but its best to try to focus on your own life.	non-distorted	0
but i also congratulate you for having had the good fortune of having had someone so wonderful in your life, every day, for more than 30 years.	non-distorted	0
that is a simple scientifically proven and accepted fact.	non-distorted	0
from what you shared, it seems to me that your helpers are doing their best to be honest as well as encouraging.	non-distorted	0
your family deserves to have the loving wife and mother they know you to be.	non-distorted	0
ask him for some help with something he knows about.	non-distorted	0
no one besides you and your parents need to know about  your treatment, but please talk to your parents soon about getting professional help.	non-distorted	0
but i feel strongly that you can ameliorate the reactions you are having by investing in activities of self-growth and well-being.	non-distorted	0
other writers have emphasized that the only true way to positive self-esteem is to do good in the world.	non-distorted	0
i think you need to do two things: first, please make an appointment with your doctor for a complete medical check up.	non-distorted	0
the simple answer to your question is, yes, you should see a therapist.	non-distorted	0
i would let your mom know that you understand she has your best interest in her heart and that she is trying to protect you, and that is a good thing for a parent to want to do.	non-distorted	0
i liked creative writing, but also never thought about making a living as a writer.	non-distorted	0
he or she knows you well and can provide the support and guidance you need.	non-distorted	0
once you know your personal character strengths, you can build on them to improve your outlook and your life.	non-distorted	0
"it works something like this: after she has said something hurtful, you ask a question: ""when you say things like that, do you ever wonder what it might be like for me to hear?""the second part of this depends on you, and what you feel is appropriate."	non-distorted	0
your main priority should be keeping yourself and your family safe.	non-distorted	0
whenever possible, kindness and love should prevail.	non-distorted	0
"although i generally support the notion of ""our house, our rules,"" there has to be some realistic compromises."	non-distorted	0
when people look for a surgeon, they look for the best or the one who is recommended the most.	non-distorted	0
and you need all the help from you you can get.	non-distorted	0
did they do testing, and did they give you a diagnosis of adhd? did they have anything else they discovered with testing, or did teachers say that you have a learning disability in math, reading and writing? you are pretty good at writing, so i would have to wonder what the tests showed.	non-distorted	0
at 19 years old, you are only beginning your exploration.	non-distorted	0
one of the most important messages of the positive psychology movement is that we can change how we think and we can learn new ways to inject positivity into our lives.	non-distorted	0
you can then look at what treatment options might be best.	non-distorted	0
writing is also a great stress reliever; one of the best according to many studies.	non-distorted	0
"he said, ""living well is the best revenge."	non-distorted	0
this will help you think about progress you have made and will jump-start your next chapter of treatment.	non-distorted	0
if it is a side effect of the latuda, you will need to evaluate whether the benefit you are getting from it is worth the discomfort.	non-distorted	0
perhaps a little insight can be garnered but any real, significant, substantial help, can only come through adequate therapy.	non-distorted	0
thank you for being so brave to explain all the statistical reactions.	non-distorted	0
your friend should be doing all that she can to help herself and that includes seeking out and accepting helpful advice and answers.	non-distorted	0
a treatment plan should include two basic parts: the first part to deal with the symptoms, and the second part to find a way to highlight your strengths and develop your skills.	non-distorted	0
the best way to find supportive and friendly people is to be one.	non-distorted	0
although almost all teens go through a period of being overly concerned about how other people see them, when it becomes this regular and this intense, you may need some help to work it through.	non-distorted	0
this can be best accomplished by seeing a therapist.	non-distorted	0
"it is very normal for there to be a great deal of sexual ""electricity"" in the early stages of a relationship, and then for it to wane a little as time goes on — especially since you were initially only looking for a physical relationship and now you are looking for more."	non-distorted	0
ideally, you should work with a therapist who can support and guide you through this process.	non-distorted	0
once you know what you are dealing with, you can develop strategies to better manage your life.	non-distorted	0
a therapist could help you determine the best way to approach your grandson.	non-distorted	0
clearly you think you are old enough to be a mother (you even listed motherhood as your occupation.	non-distorted	0
a second opinion could provide you and your family with the much needed information about how best to proceed.	non-distorted	0
the only way for them to understand is for you to be very honest.	non-distorted	0
here she will be in a good position to help determine what tests and which professionals may be best to help.	non-distorted	0
"have you ever heard the phrase ""the best we can do is our best?"" all you can do is study hard and make good choices and feel confident that you have done your best."	non-distorted	0
your children need both of you to be mature, responsible and loving toward each other and towards all of them.	non-distorted	0
it sounds to me like you are doing everything you know how to do to be helpful.	non-distorted	0
he has responsibility to do everything he can to make a home for them and care for them.	non-distorted	0
what i most want you to know is that we all are given strengths and challenges.	non-distorted	0
the meetings are free (you can donate if you want) they are widely available and have some of the best practices for rebuilding your life in the ways you want.	non-distorted	0
a counselor will not only evaluate you for a diagnosis but will also make suggestions for what you can do to feel better.	non-distorted	0
cultivating good relationships is the best investment of your time and energy.	non-distorted	0
it takes a huge amount of courage to reach out for some answers and help.	non-distorted	0
when you know what you are dealing with, you and your parents can make informed decisions about what to do to make life a bit easier for you to manage.	non-distorted	0
do your best to encourage him to follow the orders of his treating professionals.	non-distorted	0
it does sound like you have taken all the right steps to get a balanced life and are doing what you can to cope.	non-distorted	0
all of you have loved and nurtured this baby for this important first year.	non-distorted	0
so, it is a real condition that you can get help with.	non-distorted	0
your therapist would be in the best position to answer your question.	non-distorted	0
the best cure and quickest? find somebody else to love.	non-distorted	0
it is a good start.	non-distorted	0
it is more than enough — and it is a sign of great courage to acknowledge how you feel and ask for help with that feeling.	non-distorted	0
if that is a possible explanation and you want to be her friend, she would need you to reassure her that you want to only be her friend, not her lover.	non-distorted	0
honesty would be best but be prepared for them not to fully understand.	non-distorted	0
if this is something that you wish to explore more thoroughly, you should consider seeing a therapist.	non-distorted	0
let yourself get very quiet and still and ask yourself what your best instincts tell you.	non-distorted	0
take the best qualities of what you see in him, and keep these as a gps destination when you start dating.	non-distorted	0
your natural instinct to write this down and ask for help is probably the best thing you can do.	non-distorted	0
the information that you garner from this phone call should help get you started.	non-distorted	0
whether your reaction is an overreaction or the appropriate reaction is best determined by an objective third-party.	non-distorted	0
it was the right thing to do and now that you know that professional help would benefit you, ask your parents for their assistance.	non-distorted	0
meanwhile, do everything you can to demonstrate to your folks that you are a responsible person who makes good decisions.	non-distorted	0
the way we are raised certainly has a strong influence on all of us.	non-distorted	0
this makes you a perfect candidate for therapy.	non-distorted	0
you are a perfect candidate for psychotherapy.	non-distorted	0
facebook and even craigslist as well as networking with friends and with your doctors can help you form a group of like-minded people of all abilities.	non-distorted	0
you are the only one who can change this, and you are worth it.	non-distorted	0
you all did a great job at the outset.	non-distorted	0
a: i think you have basically answered your own question by simply stating that you would like to better understand what he thinks and feels about this topic.	non-distorted	0
take your time until you can be as clear and strong about your discoveries as you know how to be.	non-distorted	0
all you can do is love her and be there when she finally comes to her senses.	non-distorted	0
but if he is truly wanting to take a break from the relationship, the best thing you can do is take some distance for yourself.	non-distorted	0
right now taking care of yourself, going to work or school and starting your journey is the best thing you can do for you — and for her.	non-distorted	0
the best person to discuss this with is the therapist who has already helped you so much.	non-distorted	0
work on being grateful that you have a wonderful family and a wife who maintains the connections among all its members.	non-distorted	0
do your best to move on with your life.	non-distorted	0
everyone is attractive in their own way.	non-distorted	0
their services are free and typically available in every community.	non-distorted	0
you will have the opportunity to interact with people in a safe place where everyone is working on their issues.	non-distorted	0
helping her get some professional help or a support group near where she lives would be best.	non-distorted	0
you know best what feels most helpful to you.	non-distorted	0
if they know you love them and feel connected to the family in profound ways, your parents are more likely to be accepting as you work to find yourself.	non-distorted	0
love is emotion, perhaps the most powerful and meaningful of all emotions.	non-distorted	0
of course you can speak to her about the virtues of being kind to others and that there is a time and a place for everything, including speaking up or holding your tongue, and so forth.	non-distorted	0
with the guidance of the therapist, you will not only learn some new skills, but you will have the opportunity to rehearse them with group members before you take them out into the world.	non-distorted	0
com for help choosing the best one.	non-distorted	0
all of us have a memory of what we think we look like but sometimes, when we catch a glimpse of our reflection in an unfamiliar environment, we are surprised because it does not match our memory.	non-distorted	0
i suggest that you go back to the therapist and discuss how best to do that.	non-distorted	0
a six-year relationship where you loved deeply is worth grieving, regardless of what your ex has to say about it.	non-distorted	0
the best thing you can do now is find a way to get better so that you can enjoy the rest of your years.	non-distorted	0
the best way to find out more is to talk to a professional.	non-distorted	0
"in a positive complementary relationship, each person's behaviors ""complement"" or support the other's in the best interests of the relationship."	non-distorted	0
what i can do is let you know that your experience is real and that you need help learning how to deal with it.	non-distorted	0
it will obviously take some time and effort, but getting your grandmother the help she needs to find a peaceful solution will benefit everyone involved.	non-distorted	0
the more detailed information you can provide during your evaluation, the easier it will to determine the best treatment.	non-distorted	0
one last thing: you wrote at the end of your letter that you know you need help.	non-distorted	0
if he is a senior in high school, he may have the maturity level to see the bigger picture and support you in doing what is best for you.	non-distorted	0
meeting new people and learning new thing sis the best way to do this.	non-distorted	0
i would encourage you to get all of the help you can.	non-distorted	0
a few minutes reading to her most nights or coloring with her or just chatting and snuggling will put more into her emotional bank than any candy bar ever could.	non-distorted	0
it is a matter of learning effective problem-solving strategies and developing life skills.	non-distorted	0
since you have previously been in the hospital, they might be in the best position to help, they know your case.	non-distorted	0
you are doing your best to take responsibility and to take charge of yourself.	non-distorted	0
you can ask your mother if you can all go to family therapy to work out the differences in a safe environment with the help of a trained professional.	non-distorted	0
your question can be best answered by your specific therapist when you meet with him or her.	non-distorted	0
do your best to encourage them to seek help.	non-distorted	0
why not talk these suggestions over with your son and see what he thinks might be more helpful?i wish you well.	non-distorted	0
from their point of view, you have opportunities that other people can only dream about.	non-distorted	0
as you enter your teens, it is a good time to do this work.	non-distorted	0
exercise, meditation and so forth, could all be helpful.	non-distorted	0
choose the ones you like the best over the phone and meet them in person.	non-distorted	0
faith in god can greatly enhance one's life and personal well-being but after all god created many therapists of various kinds.	non-distorted	0
as difficult as it may be, it might be best to keep your distance from them.	non-distorted	0
why not get started on something that you know have direct value in your life.	non-distorted	0
i am proud of you for still being a virgin and waiting until everything is right before you share that with someone.	non-distorted	0
the very best thing you can do with your boyfriend and father of your child is to be honest with him and tell him of your concerns.	non-distorted	0
at best, you may learn how to be more effective in your marriage.	non-distorted	0
it might be best to choose a professional who specializes in working with teens, preferably teenage boys.	non-distorted	0
generally speaking, the best approach is to be honest and sincere.	non-distorted	0
at the gym they have a trained professional helping them to perfect their body.	non-distorted	0
the best way to help him is to suggest that he seek professional help.	non-distorted	0
your concern, effort and desire should all be aimed at gaining the education that you have chosen.	non-distorted	0
in the meantime, try your best to focus on the good moments.	non-distorted	0
in every relationship it is important to be realistic.	non-distorted	0
"i can only assure you that it would be a mistake to land on an ""answer"" without doing some exploration with a professional who has the ability to get to know you and to explore your questions with the attention and support you deserve."	non-distorted	0
the best ways to find a therapist are to get a referral from someone you trust, such as a like-minded friend who has been to the person themselves, or to read up on the therapist before you ever make an appointment.	non-distorted	0
inquire about their successes with past clients, how they think they could help you and choose the one with whom you feel the most comfortable.	non-distorted	0
it sounds to me like the best effort would be to start experimenting with the things you like.	non-distorted	0
everyone wants to be special in some way.	non-distorted	0
if you think you are attractive and worth loving, you will draw someone to you who will love you like you deserve.	non-distorted	0
from your description, it sounds like neither your cousin nor your aunt are doing that positive work.	non-distorted	0
do your best to sustain the happy times.	non-distorted	0
the best way to help your son is to facilitate his consulting a mental health professional.	non-distorted	0
to give you the best possible advice, i would need both sides of the story.	non-distorted	0
the key here is for you and your parents to be working together for your best interest, improving communication with each other, and testing out ways to help.	non-distorted	0
most people, including most therapists, are doing the best they can to live with integrity and gratitude.	non-distorted	0
you know your mother best.	non-distorted	0
first of all, your friend is lucky to have such a mature and concerned friend like you.	non-distorted	0
life is real – and less than perfect.	non-distorted	0
as the physician may only be looking at this through the physical and medical lens, you may want to have a therapy session with a clinical psychologist who can help explore through testing and therapy what may have been going on during that time in your life.	non-distorted	0
to give you the best answer i would need to interview you.	non-distorted	0
it is a sign that you want to make your life better.	non-distorted	0
set aside an hour or two a day to perfect your drawing skills.	non-distorted	0
the find help tab at the top of the page should help you find a local therapist in your area.	non-distorted	0
no one comes into the world antisocial, proud or otherwise.	non-distorted	0
it is a skill that you can learn with practice and professional help.	non-distorted	0
the love and support of family and friends can make a major difference in getting someone through a tragedy.	non-distorted	0
ask your doctor if she or he knows of any services as well.	non-distorted	0
telling a medical professional who has had training in how to help is the best thing you can do for yourself right now.	non-distorted	0
you deserve a better life but only you can make it happen.	non-distorted	0
the best solution is to seek treatment.	non-distorted	0
"sometimes a wise grandmother is the best ""doctor"" for a new mom."	non-distorted	0
the best way through it is honest communication.	non-distorted	0
sometime the best thing we can do is show our love and kindness for others.	non-distorted	0
psychotherapy works best when people are open to receiving help.	non-distorted	0
yet at 17 i think you should give yourself a chance to realize a bit more of your own dreams and goals and needs.	non-distorted	0
i would get the counsel of family and the experts at the hospital so you and your girlfriend can make the best decisions possible.	non-distorted	0
a: as helpful as online quizzes and educational websites can be, the only way to get a definitive diagnosis is to see a mental health professional in person for an evaluation.	non-distorted	0
as far as i can tell, you have done nothing wrong.	non-distorted	0
creating a good working relationship now will make that go well for everyone.	non-distorted	0
i suggest that this is a question you should explore further with a therapist if you feel comfortable doing so.	non-distorted	0
remember, the more personal information you share with others, the more others will have to use against you.	non-distorted	0
your best help can come from your teachers.	non-distorted	0
if you know of any adult he is even a little close to, it would be a kindness to let that person know that your bf needs some comfort and support.	non-distorted	0
you can only help him by pointing that out and perhaps being a sympathetic ear and support as he goes through the process.	non-distorted	0
schedule part of every day to be productive and you will both make a contribution and feel better about yourself.	non-distorted	0
ideally, it would be best if your brother went to therapy.	non-distorted	0
the fact that you finally found a therapist that you are only now beginning to trust should be considered a major accomplishment.	non-distorted	0
group therapy brings all of the features of the symptoms into play — and then give the facilitator a chance to help ameliorate them through interaction with other members.	non-distorted	0
look at all of the people, people who seem to have it all, rich and admired, famous and respected, who have committed suicide.	non-distorted	0
please keep in mind that i can only speculate about your condition.	non-distorted	0
whether or not your new symptom is associated with psychosis could only be determined by a thorough psychological evaluation.	non-distorted	0
we all would benefit from a good support system.	non-distorted	0
they would be in the best position to help.	non-distorted	0
"your therapist needs ""all the pieces"" to understand what might be wrong and to give you the best advice."	non-distorted	0
as i stated, her peer relationships may be the best vehicle for change.	non-distorted	0
it's true that everyone comes with some wonderful qualities and some not so wonderful qualities.	non-distorted	0
the goal is to come up with a plan for change and talking with her about those possibilities is your best first step.	non-distorted	0
sadly, i must break with all convention and tell you that your parents did indeed have sex and did so with gusto and relish, just as you and your friends do, and children have always and always will engage in childish forms of sexual exploration.	non-distorted	0
i appreciate the dynamics of your relationship, and i think the emphasis has to be on long term.	non-distorted	0
take care of your body and take time every day to think hard about all the positive things in your life.	non-distorted	0
love him as best you can.	non-distorted	0
i can only comment on the psychological components of this as it sounds like there may be a legal consequences as well.	non-distorted	0
based upon the information you provided, it seems to be the best diagnostic fit, but your diagnosing physicians would be in the best position to know since they interviewed you in person and collected an extensive personal history.	non-distorted	0
you moved and then found out together that the city was best for both of you.	non-distorted	0
then change the subject to something you all enjoy.	non-distorted	0
not only will it help you clarify your feelings and boundaries, but also help you gain valuable insight into yourself.	non-distorted	0
if you feel that an injustice is being done to the driver of the car, in the social media, then you should feel free to post your honest and sincerely felt comments.	non-distorted	0
you might try on a dozen pair but only one fits in such a fine way that you take it home.	non-distorted	0
when choosing a therapist, it's best to meet with at least four or five.	non-distorted	0
discuss your options with your family and try to determine the best approach.	non-distorted	0
he or she will be in the best position for offering suggestions about what to do next.	non-distorted	0
thankfully you had your grandparents who did the best they could but still fell short.	non-distorted	0
joining a group that will allow you to explore your emotions in a safe environment is the best way to experiment and get feedback about what works and what feels right.	non-distorted	0
but given the history and the current family challenges, i feel that it would be best for you to move on.	non-distorted	0
the more they know about it, the better they can assist in managing it.	non-distorted	0
you know how to make other people comfortable.	non-distorted	0
all you can do is lovingly agree to disagree.	non-distorted	0
it is a fact of life that perfection is not an achievable goal.	non-distorted	0
when that is the case, the best thing you can do is forgive them and love them for their strengths and look elsewhere for the support you need.	non-distorted	0
but apparently he has also done the best he could given his own history.	non-distorted	0
life can be much more enjoyable than it has been thus far, but you have to yourself a chance to find out.	non-distorted	0
"the proper question to ask is, ""is there any way i can help myself?""we all are born with traits, talents, and, yes, deficiencies."	non-distorted	0
"have you ever heard the phrase, ""change your thinking, change your life?""there are many self-help books available to help change thinking patterns or you could seek the help of a therapist."	non-distorted	0
research shows that having a clear and fixed goal helps us feel better all along the way as we move toward it.	non-distorted	0
pcos is a complicated condition and i would suggest that you and your parents seek medical professionals who have experience treating it because that might be key, not only with weight loss, but helping your body be healthy in the years ahead.	non-distorted	0
that is a kind of support.	non-distorted	0
why are you interested in his view of you? if you want a professional opinion about your behavior, it's best to ask a therapist, who has expert knowledge in human behavior.	non-distorted	0
above all, be a loyal friend to your friends.	non-distorted	0
all you can do is try your best.	non-distorted	0
done well, family connections only increase the love and support available to the couple.	non-distorted	0
choose the one you like the best and meet with them in person.	non-distorted	0
the only way you will meet someone to love is by being social.	non-distorted	0
do you know that? early intervention like you were fortunate to receive as a small child often helps children overcome autistic-like traits.	non-distorted	0
you have successfully overcome many issues in your life and for that you should be proud but at this point professional help is required.	non-distorted	0
the only way to build confidence is to practice.	non-distorted	0
you need a few best girl friends to talk to about your experiences, to normalize at least some of what you are going through, and to share laughs, fun times, music, and hanging out as well as mutual support.	non-distorted	0
first of all, you both agreed to move to the city to try it out and then re-evaluate in 3-5 years.	non-distorted	0
it is a wonderful thing to find someone who understands you at a level that makes you feel loved and safe.	non-distorted	0
it is a time when you need to discover who you are, what will make you happy, are you lovable enough to be loved, will you ever find someone to love you, what career should you choose for yourself and of course hundreds of equally important questions that must also be answered.	non-distorted	0
the only way to understand him better is to talk with him directly.	non-distorted	0
you owe it to yourself, your husband and most of all your children to get some help.	non-distorted	0
calmly, tell them you understand that they mean well and want the best for you.	non-distorted	0
it would be wonderful if you could all talk about it and agree to support each other.	non-distorted	0
at 21, you should be embracing life with enthusiasm and passion for all its possibilities, not sinking into boredom and disillusionment.	non-distorted	0
your girlfriend has done the best she can to help you.	non-distorted	0
it could be, but the only way to know for sure is by going back to your doctor and having further tests.	non-distorted	0
memories are very much influenced by what we have been told, what we think we know, and our feelings, as well as pieces of accurate memory.	non-distorted	0
i would encourage you to explore all possibilities with a psychiatrist.	non-distorted	0
please tell her that all therapists are not alike and that often people need to try out a few different therapists before they find the professional they feel they can trust.	non-distorted	0
choose the one with whom you best connect with, over the phone, and meet him or her in person for a more in-depth discussion.	non-distorted	0
ideally, face-to-face therapy would be your best option.	non-distorted	0
for some people, it is an enormous relief to understand that there is a reason for what they do and feel.	non-distorted	0
continue to search for a mental health professional who you feel comfortable with and who can provide you with the best possible treatment.	non-distorted	0
short of that extreme circumstance, encouragement is your best course of action.	non-distorted	0
working with a good therapist can change all of that.	non-distorted	0
it is only when we can see our patterns and others that we have a real chance of making changes.	non-distorted	0
sometimes the best we can do to help someone is to let them know we care and that we can be there with them when we can.	non-distorted	0
part of what has to happen when you individuate is to let the people who love you know you appreciate their help and their advice and you will consider it, but that in the end they have raised a strong independent woman and you will be making your own decision.	non-distorted	0
in every social interaction you should strive to be authentic, down-to-earth, and attempt to communicate with others in a sincere way.	non-distorted	0
the label is only helpful when used to find a more accurate treatment.	non-distorted	0
that is a great start.	non-distorted	0
ideally, you want to put yourself in the best position to be successful.	non-distorted	0
"in my experience, it seems that finding the best and most effective treatment is much more important and meaningful than finding the ""right"" diagnosis."	non-distorted	0
you and your therapist should discuss the best approach for you.	non-distorted	0
people who are motivated have the best chance of achieving success.	non-distorted	0
in life, always gather all of the information available, carefully weigh the evidence and carefully determine its validity.	non-distorted	0
yet change is the only way that life can get better.	non-distorted	0
i can tell that you love your grandmother very much and want what is best for her.	non-distorted	0
this way we get the best of both worlds; psychological and medical understanding.	non-distorted	0
i can only suggest that you talk with great sympathy to your wife about your mutual concerns about fertility.	non-distorted	0
you need to work together to help her and you dad needs to be a major part of the process.	non-distorted	0
you may need to try several medications to find what works best for you.	non-distorted	0
all of you deserve a peaceful and loving atmosphere at home.	non-distorted	0
a diagnosis is only useful if it provides a way of understanding the symptoms.	non-distorted	0
research shows that doing positive things at a ratio of 3 – 5 to 1 (3 – 5 positive things for every negative one) builds people's self-esteem and has all kinds of positive benefits.	non-distorted	0
the best thing you can do is be both sympathetic to his difficulties and compassionate toward yourself.	non-distorted	0
after you truly understand this situation, you should ultimately do nothing that goes against your deeply held beliefs or that you feel is not acceptable to you.	non-distorted	0
the best help you can give her at this point is support to find real help.	non-distorted	0
the best course of action for now is to support your friend and offer to go with her for some help.	non-distorted	0
do your best not to blame or accuse.	non-distorted	0
patience, empathy and consistency should eventually lead to greater emotional and physical intimacy.	non-distorted	0
you can and should grieve in your own way and with the support of people who can support you.	non-distorted	0
